frame,epoch_utc,datetime_utc,ice_strength_mean,ice_strength_max,wind_speed_mean,wind_speed_max,current_speed_mean,current_speed_max,ice_speed_mean,ice_speed_max,fractured_fraction,wind_drag_mean,wind_drag_max,current_drag_mean,current_drag_max
427,1717760098,2024-06-07 11:34 UTC,205018,302804,16.8513,22.0885,0.11242,0.16418,2.53439e-05,0.097839,0.00999081,0.487836,0.819677,0.0679015,0.13884
428,1717760398,2024-06-07 11:39 UTC,204799,302606,16.8556,22.1022,0.121599,0.174002,2.97632e-05,0.119616,0.0099948,0.488152,0.820695,0.0791609,0.155857
429,1717760698,2024-06-07 11:44 UTC,204579,302404,16.8599,22.1159,0.130798,0.183854,2.98186e-05,0.149051,0.00999651,0.488471,0.821713,0.0913565,0.174096
430,1717760998,2024-06-07 11:49 UTC,204358,302201,16.8643,22.1297,0.140012,0.19373,2.81834e-05,0.147355,0.00999514,0.488791,0.822737,0.104468,0.193253
431,1717761298,2024-06-07 11:54 UTC,204136,301995,16.8686,22.1435,0.149239,0.203627,2.44505e-05,0.0750223,0.00999573,0.489112,0.823763,0.118487,0.213541
432,1717761598,2024-06-07 11:59 UTC,203915,301787,16.873,22.1573,0.158476,0.213553,2.52413e-05,0.07453,0.00999711,0.489434,0.82479,0.133422,0.234876
433,1717761898,2024-06-07 12:04 UTC,203720,301656,16.8818,22.1783,0.164239,0.219517,2.63002e-05,0.101709,0.0100011,0.489956,0.826355,0.143182,0.248125
434,1717762198,2024-06-07 12:09 UTC,203529,301537,16.8906,22.1994,0.169984,0.225468,2.50909e-05,0.139617,0.00999919,0.49048,0.827924,0.15323,0.261817
435,1717762498,2024-06-07 12:14 UTC,203339,301418,16.8995,22.2204,0.175734,0.231432,2.39032e-05,0.18378,0.0100019,0.491004,0.829495,0.163625,0.275797
436,1717762798,2024-06-07 12:19 UTC,203148,301299,16.9084,22.2415,0.181488,0.237408,2.23123e-05,0.226955,0.0100018,0.491532,0.831067,0.174406,0.290207
437,1717763098,2024-06-07 12:24 UTC,202957,301179,16.9173,22.2625,0.187245,0.243394,2.20173e-05,0.26261,0.0100051,0.49206,0.832644,0.185522,0.304993
438,1717763398,2024-06-07 12:29 UTC,202766,301060,16.9262,22.2836,0.193005,0.249391,2.56496e-05,0.289482,0.0100066,0.492589,0.83422,0.196993,0.320257
439,1717763698,2024-06-07 12:34 UTC,202576,300940,16.9352,22.3047,0.198769,0.25573,3.17226e-05,0.309532,0.0100152,0.49312,0.835799,0.208837,0.336767
440,1717763998,2024-06-07 12:39 UTC,202385,300820,16.9442,22.3258,0.204536,0.263601,2.82714e-05,0.323808,0.010012,0.493653,0.83738,0.221044,0.357781
441,1717764298,2024-06-07 12:44 UTC,202194,300699,16.9532,22.3469,0.210305,0.271472,3.60988e-05,0.334242,0.0100146,0.494186,0.838961,0.233553,0.379356
442,1717764598,2024-06-07 12:49 UTC,202003,300579,16.9622,22.368,0.216077,0.279343,4.08412e-05,0.342277,0.0100154,0.494722,0.840552,0.246473,0.401604
443,1717764898,2024-06-07 12:54 UTC,201812,300458,16.9712,22.3891,0.221851,0.287214,4.42511e-05,0.348714,0.0100181,0.495258,0.842134,0.259722,0.424663
444,1717765198,2024-06-07 12:59 UTC,201621,300337,16.9803,22.4102,0.227627,0.295085,5.26995e-05,0.3542,0.0100206,0.495796,0.843726,0.273316,0.448097
445,1717765498,2024-06-07 13:04 UTC,201430,300216,16.9894,22.4313,0.229272,0.297513,5.93624e-05,0.35854,0.0100224,0.496337,0.845316,0.277267,0.455804
446,1717765798,2024-06-07 13:09 UTC,201240,300094,16.9985,22.4525,0.230891,0.299904,4.99053e-05,0.361718,0.0100236,0.496878,0.846913,0.281128,0.462947
447,1717766098,2024-06-07 13:14 UTC,201049,299972,17.0076,22.4736,0.232514,0.302295,5.46722e-05,0.364174,0.0100282,0.497419,0.848503,0.285003,0.470706
448,1717766398,2024-06-07 13:19 UTC,200858,299850,17.0168,22.4947,0.234141,0.304686,5.01875e-05,0.366192,0.0100298,0.497964,0.850103,0.288958,0.477819
449,1717766698,2024-06-07 13:24 UTC,200667,299728,17.0259,22.5159,0.23577,0.307077,4.06086e-05,0.367935,0.0100265,0.498509,0.851704,0.292936,0.485267
450,1717766998,2024-06-07 13:29 UTC,200476,299605,17.0351,22.5371,0.237403,0.309468,3.85718e-05,0.369515,0.010031,0.499055,0.853304,0.296906,0.493222
451,1717767298,2024-06-07 13:34 UTC,200286,299482,17.0443,22.5642,0.239039,0.311859,3.09574e-05,0.370983,0.0100336,0.499603,0.855361,0.300946,0.500764
452,1717767598,2024-06-07 13:39 UTC,200095,299359,17.0536,22.5939,0.240678,0.314251,3.10917e-05,0.372367,0.010037,0.500153,0.857615,0.305021,0.508633
453,1717767898,2024-06-07 13:44 UTC,199904,299236,17.0628,22.6236,0.24232,0.316642,2.258e-05,0.0372436,0.0100381,0.500703,0.859872,0.309111,0.516251
454,1717768198,2024-06-07 13:49 UTC,199713,299113,17.0721,22.6533,0.243965,0.319033,2.02527e-05,0.0242175,0.0100386,0.501255,0.862132,0.313237,0.524097
455,1717768498,2024-06-07 13:54 UTC,199522,298989,17.0814,22.683,0.245613,0.321427,2.03365e-05,0.0238909,0.0100382,0.501809,0.864395,0.317401,0.531968
456,1717768798,2024-06-07 13:59 UTC,199331,298865,17.0907,22.7137,0.247263,0.323821,1.76572e-05,0.0249262,0.0100389,0.502364,0.866735,0.321606,0.539948
457,1717769098,2024-06-07 14:04 UTC,199140,298740,17.1,22.7448,0.244736,0.321169,0.000111169,0.0260512,0.0100462,0.502922,0.869111,0.315085,0.530274
458,1717769398,2024-06-07 14:09 UTC,198950,298616,17.1094,22.7761,0.242181,0.318483,7.04501e-05,0.0271213,0.0100464,0.503479,0.871499,0.308458,0.522501
459,1717769698,2024-06-07 14:14 UTC,198759,298491,17.1188,22.8128,0.239628,0.315797,9.91243e-05,0.0280506,0.0100468,0.50404,0.874313,0.302033,0.514411
460,1717769998,2024-06-07 14:19 UTC,198568,298366,17.1282,22.8502,0.237075,0.313111,7.78383e-05,0.028807,0.0100473,0.504599,0.877181,0.295522,0.505271
461,1717770298,2024-06-07 14:24 UTC,198377,298240,17.1376,22.8876,0.234524,0.310425,7.5836e-05,0.0295537,0.0100476,0.50516,0.880054,0.289092,0.495985
462,1717770598,2024-06-07 14:29 UTC,198187,298115,17.1471,22.925,0.231974,0.307739,5.48906e-05,0.0309459,0.0100507,0.505723,0.882932,0.282795,0.487673
463,1717770898,2024-06-07 14:34 UTC,197996,297989,17.1565,22.9624,0.229425,0.305052,8.51236e-05,0.00702643,0.0100647,0.506291,0.885814,0.276668,0.479407
464,1717771198,2024-06-07 14:39 UTC,197806,297863,17.166,22.9998,0.226877,0.302366,5.54504e-05,0.00473962,0.0100648,0.506855,0.888702,0.270423,0.470916
465,1717771498,2024-06-07 14:44 UTC,197615,297736,17.1755,23.0372,0.22433,0.299689,9.22774e-05,0.004098,0.0100655,0.507419,0.891594,0.264201,0.461901
466,1717771798,2024-06-07 14:49 UTC,197425,297610,17.1851,23.0746,0.221785,0.297143,6.18921e-05,0.00381378,0.0100664,0.507992,0.894491,0.258366,0.454879
467,1717772098,2024-06-07 14:54 UTC,197234,297483,17.1946,23.112,0.219241,0.294602,5.85424e-05,0.00373401,0.0100669,0.508563,0.897394,0.252449,0.446962
468,1717772398,2024-06-07 14:59 UTC,197044,297356,17.2042,23.1494,0.216699,0.292061,6.65279e-05,0.00363737,0.0100671,0.509134,0.900301,0.246586,0.439652
469,1717772698,2024-06-07 15:04 UTC,196904,297260,17.1974,23.103,0.211157,0.286137,6.23128e-05,0.00335113,0.0100663,0.508633,0.896698,0.23421,0.421847
470,1717772998,2024-06-07 15:09 UTC,196773,297170,17.1904,23.0561,0.205598,0.28019,5.77844e-05,0.00308899,0.0100665,0.508126,0.893059,0.2221,0.40455
471,1717773298,2024-06-07 15:14 UTC,196643,297080,17.1835,23.0092,0.200041,0.274243,4.72786e-05,0.00287588,0.0100666,0.507618,0.889427,0.210308,0.387405
472,1717773598,2024-06-07 15:19 UTC,196514,296991,17.1765,22.9622,0.194487,0.268296,4.29967e-05,0.00271488,0.0100685,0.507112,0.885803,0.198835,0.370576
473,1717773898,2024-06-07 15:24 UTC,196385,296901,17.1696,22.9153,0.188936,0.262349,6.22241e-05,0.00262551,0.0100687,0.506607,0.882187,0.187711,0.354388
474,1717774198,2024-06-07 15:29 UTC,196257,296812,17.1627,22.8684,0.183388,0.256621,5.24101e-05,0.00250301,0.0100687,0.506103,0.878578,0.176953,0.33915
475,1717774498,2024-06-07 15:34 UTC,196130,296723,17.1557,22.8215,0.177844,0.251433,4.51293e-05,0.00236583,0.0100691,0.505601,0.874976,0.166514,0.325795
476,1717774798,2024-06-07 15:39 UTC,196004,296635,17.1488,22.7745,0.172303,0.246347,5.59102e-05,0.00230835,0.010072,0.505099,0.871382,0.156379,0.312185
477,1717775098,2024-06-07 15:44 UTC,195879,296547,17.1419,22.7276,0.166768,0.241271,7.0155e-05,0.00173492,0.0100721,0.504601,0.867795,0.146693,0.300299
478,1717775398,2024-06-07 15:49 UTC,195754,296459,17.1349,22.6807,0.161237,0.236273,5.37942e-05,0.00168341,0.0100728,0.504098,0.864216,0.137157,0.287464
479,1717775698,2024-06-07 15:54 UTC,195631,296371,17.128,22.6338,0.155712,0.231368,6.14029e-05,0.00160133,0.0100732,0.503601,0.860644,0.128098,0.276013
480,1717775998,2024-06-07 15:59 UTC,195508,296284,17.1211,22.5869,0.150193,0.226485,7.03006e-05,0.00154879,0.0100742,0.503104,0.857079,0.119306,0.264139
481,1717776298,2024-06-07 16:04 UTC,195386,296197,17.1142,22.5399,0.143956,0.220253,5.60409e-05,0.00144354,0.0100742,0.502607,0.853523,0.109728,0.250017
482,1717776598,2024-06-07 16:09 UTC,195265,296110,17.1072,22.493,0.137722,0.214012,5.00178e-05,0.00141276,0.0100742,0.502112,0.849973,0.100566,0.235827
483,1717776898,2024-06-07 16:14 UTC,195144,296024,17.1003,22.4461,0.131496,0.207779,6.46953e-05,0.00140122,0.0100744,0.501619,0.846431,0.0918692,0.222139
484,1717777198,2024-06-07 16:19 UTC,195024,295937,17.0934,22.3992,0.12528,0.201578,8.64047e-05,0.00135182,0.0100748,0.501124,0.842896,0.0834924,0.209641
485,1717777498,2024-06-07 16:24 UTC,194906,295851,17.0865,22.3523,0.119075,0.195423,8.40552e-05,0.00134132,0.010075,0.500635,0.839369,0.0756879,0.196987
486,1717777798,2024-06-07 16:29 UTC,194787,295766,17.0796,22.3054,0.112884,0.189324,0.000202297,0.00130504,0.0100756,0.500137,0.83585,0.0680416,0.183777
487,1717778098,2024-06-07 16:34 UTC,194670,295680,17.0727,22.2585,0.106709,0.183271,0.000165715,0.00133528,0.0100759,0.499649,0.832337,0.061058,0.173147
488,1717778398,2024-06-07 16:39 UTC,194553,295595,17.0658,22.2115,0.100555,0.177221,0.000125608,0.00120431,0.0100759,0.499166,0.828832,0.0545143,0.162031
489,1717778698,2024-06-07 16:44 UTC,194438,295511,17.0589,22.1646,0.0944247,0.17117,0.000118263,0.00168597,0.010076,0.498675,0.825335,0.0482521,0.150608
490,1717778998,2024-06-07 16:49 UTC,194322,295426,17.0519,22.1177,0.0883254,0.16512,0.000122598,0.00146443,0.0100759,0.498188,0.821845,0.042464,0.140417
491,1717779298,2024-06-07 16:54 UTC,194208,295342,17.045,22.0708,0.0822651,0.15907,0.000122072,0.00114399,0.0100762,0.497709,0.818363,0.0371771,0.130559
492,1717779598,2024-06-07 16:59 UTC,194094,295258,17.0381,22.0239,0.0762554,0.153025,9.54472e-05,0.00102839,0.0100764,0.497219,0.814887,0.0321523,0.121036
493,1717779898,2024-06-07 17:04 UTC,193982,295174,17.0312,21.977,0.0716114,0.147935,7.61567e-05,0.00103439,0.0100765,0.496737,0.81142,0.0285493,0.11259
494,1717780198,2024-06-07 17:09 UTC,193869,295091,17.0243,21.9301,0.066998,0.142852,8.05565e-05,0.00113792,0.0100766,0.496257,0.80796,0.0252272,0.10502
495,1717780498,2024-06-07 17:14 UTC,193758,295007,17.0175,21.8832,0.0624118,0.137769,6.8875e-05,0.00106044,0.0100766,0.495773,0.804507,0.0220916,0.097888
496,1717780798,2024-06-07 17:19 UTC,193647,294925,17.0106,21.8363,0.0578608,0.132687,6.27974e-05,0.00102094,0.0100769,0.495294,0.801062,0.0192286,0.0905908
497,1717781098,2024-06-07 17:24 UTC,193537,294842,17.0037,21.7894,0.0533559,0.127604,0.000107908,0.00100114,0.0100772,0.494817,0.797624,0.0166149,0.0838879
498,1717781398,2024-06-07 17:29 UTC,193428,294759,16.9968,21.7425,0.0489132,0.122521,0.000142841,0.00111689,0.0100773,0.494339,0.794194,0.0142254,0.0772716
499,1717781698,2024-06-07 17:34 UTC,193320,294677,16.9899,21.6965,0.0445567,0.117438,0.000244035,0.00122605,0.0100782,0.493855,0.790838,0.0119471,0.0705091
500,1717781998,2024-06-07 17:39 UTC,193212,294595,16.983,21.6513,0.0403233,0.112356,0.000185858,0.0013817,0.0100792,0.493383,0.787547,0.0101167,0.0648262
501,1717782298,2024-06-07 17:44 UTC,193106,294514,16.9761,21.6077,0.0362711,0.107273,0.000162446,0.00120817,0.0100791,0.492906,0.784376,0.00837881,0.0591323
502,1717782598,2024-06-07 17:49 UTC,192999,294432,16.9693,21.568,0.0324928,0.102191,0.000177641,0.00106103,0.0100794,0.492435,0.781495,0.00693873,0.0537101
503,1717782898,2024-06-07 17:54 UTC,192894,294351,16.9624,21.5283,0.0291309,0.0971089,0.000168305,0.00113795,0.0100794,0.491958,0.778627,0.00566748,0.0481062
504,1717783198,2024-06-07 17:59 UTC,192789,294270,16.9555,21.4886,0.0263791,0.0920347,0.000140724,0.00107208,0.0100794,0.49149,0.775754,0.00464434,0.0434773
505,1717783498,2024-06-07 18:04 UTC,192670,294224,16.947,21.4727,0.0254197,0.0902677,0.000127687,0.00101712,0.0100797,0.490986,0.774602,0.00429714,0.0420249
506,1717783798,2024-06-07 18:09 UTC,192549,294182,16.9385,21.4569,0.0246069,0.0885229,0.000101765,0.000824034,0.0100797,0.490491,0.77347,0.00401692,0.0404928
507,1717784098,2024-06-07 18:14 UTC,192429,294142,16.93,21.4411,0.0239659,0.0867781,0.000103028,0.00105033,0.0100799,0.489987,0.772331,0.00371231,0.0388079
508,1717784398,2024-06-07 18:19 UTC,192309,294102,16.9215,21.4254,0.0235366,0.0850335,8.87421e-05,0.000979959,0.01008,0.489488,0.771201,0.00342897,0.0371359
509,1717784698,2024-06-07 18:24 UTC,192190,294062,16.913,21.4096,0.0233166,0.0832889,0.000100443,0.00108566,0.01008,0.488986,0.770062,0.00317906,0.0357188
510,1717784998,2024-06-07 18:29 UTC,192071,294024,16.9045,21.3939,0.0232909,0.0815445,6.80509e-05,0.000884308,0.01008,0.488489,0.768932,0.00294878,0.0343825
511,1717785298,2024-06-07 18:34 UTC,191953,293986,16.896,21.3781,0.0234329,0.0798001,7.66306e-05,0.000844623,0.0100801,0.48799,0.767807,0.00271209,0.0328279
512,1717785598,2024-06-07 18:39 UTC,191835,293949,16.8875,21.3624,0.02371,0.0780591,6.59954e-05,0.000959813,0.01008,0.48749,0.766676,0.00249995,0.031302
513,1717785898,2024-06-07 18:44 UTC,191717,293912,16.8791,21.3467,0.0240995,0.0763227,7.96697e-05,0.000890016,0.0100801,0.486996,0.765543,0.00231874,0.029986
514,1717786198,2024-06-07 18:49 UTC,191600,293876,16.8706,21.3309,0.0245856,0.0745889,6.14898e-05,0.000939973,0.0100805,0.486495,0.764419,0.00215912,0.0286873
515,1717786498,2024-06-07 18:54 UTC,191483,293841,16.8621,21.3152,0.0251558,0.0729032,5.58172e-05,0.000878651,0.0100807,0.486001,0.763291,0.00204614,0.0273529
516,1717786798,2024-06-07 18:59 UTC,191367,293806,16.8536,21.2995,0.0257998,0.071278,6.31066e-05,0.00103521,0.0100807,0.485502,0.762167,0.00199741,0.026196
517,1717787098,2024-06-07 19:04 UTC,191251,293772,16.8452,21.2838,0.0253541,0.073967,6.48491e-05,0.000831969,0.0100815,0.485008,0.761045,0.00209958,0.0281986
518,1717787398,2024-06-07 19:09 UTC,191135,293739,16.8367,21.2681,0.025013,0.0767398,0.000114325,0.000990674,0.0100818,0.484515,0.759919,0.0022963,0.0303011
519,1717787698,2024-06-07 19:14 UTC,191020,293706,16.8283,21.2524,0.0247976,0.0795599,0.000100027,0.000869722,0.0100841,0.484018,0.758795,0.00255043,0.0326544
520,1717787998,2024-06-07 19:19 UTC,190905,293674,16.8198,21.2367,0.0247245,0.0823854,7.29758e-05,0.000858201,0.0100842,0.483523,0.757679,0.002852,0.0349405
521,1717788298,2024-06-07 19:24 UTC,190791,293643,16.8114,21.221,0.0248168,0.085212,7.07885e-05,0.00100544,0.0100842,0.483029,0.756561,0.00318908,0.0373394
522,1717788598,2024-06-07 19:29 UTC,190677,293612,16.8029,21.2054,0.0250905,0.0880447,6.16695e-05,0.000972853,0.0100842,0.482537,0.755438,0.00356156,0.0399577
523,1717788898,2024-06-07 19:34 UTC,190563,293582,16.7945,21.1897,0.0255576,0.0908775,5.44423e-05,0.000886571,0.0100843,0.482043,0.754324,0.00395525,0.0425653
524,1717789198,2024-06-07 19:39 UTC,190450,293553,16.7861,21.174,0.0262127,0.0937104,4.93644e-05,0.000800282,0.0100858,0.481551,0.753208,0.00438296,0.0452189
525,1717789498,2024-06-07 19:44 UTC,190337,293524,16.7776,21.1584,0.0270463,0.0965433,4.70986e-05,0.000933588,0.0100858,0.481058,0.752096,0.00483728,0.0480363
526,1717789798,2024-06-07 19:49 UTC,190225,293496,16.7692,21.1427,0.0280491,0.0993772,4.45523e-05,0.000981328,0.0100861,0.480567,0.750983,0.00533395,0.050877
527,1717790098,2024-06-07 19:54 UTC,190113,293468,16.7608,21.127,0.029209,0.102218,4.59302e-05,0.000966013,0.0100862,0.480077,0.749873,0.00585951,0.0538347
528,1717790398,2024-06-07 19:59 UTC,190001,293441,16.7524,21.1114,0.0305106,0.105063,5.14284e-05,0.000823148,0.0100875,0.479586,0.748761,0.0064225,0.0568231
529,1717790698,2024-06-07 20:04 UTC,189890,293415,16.744,21.0958,0.0339699,0.11222,3.9242e-05,0.000921052,0.0100886,0.479097,0.747652,0.00807058,0.0648353
530,1717790998,2024-06-07 20:09 UTC,189779,293389,16.7355,21.0801,0.0382478,0.119406,3.94394e-05,0.000969593,0.0100891,0.478607,0.746545,0.0100308,0.0733525
531,1717791298,2024-06-07 20:14 UTC,189669,293364,16.7271,21.0645,0.0430663,0.126592,3.59198e-05,0.000927503,0.0100892,0.478118,0.745438,0.0123262,0.0824735
532,1717791598,2024-06-07 20:19 UTC,189558,293340,16.7187,21.0489,0.048235,0.133838,2.88784e-05,0.000910734,0.0100896,0.47763,0.744333,0.0149851,0.092268
533,1717791898,2024-06-07 20:24 UTC,189449,293316,16.7103,21.0334,0.0536298,0.141237,3.02589e-05,0.000964084,0.01009,0.477142,0.74324,0.018001,0.102676
534,1717792198,2024-06-07 20:29 UTC,189339,293292,16.7019,21.0193,0.0591736,0.148689,2.98429e-05,0.000972395,0.01009,0.476656,0.742248,0.0213873,0.113837
535,1717792498,2024-06-07 20:34 UTC,189230,293270,16.6936,21.0063,0.0648185,0.156162,2.6768e-05,0.000959092,0.0100903,0.476168,0.74132,0.0251365,0.125545
536,1717792798,2024-06-07 20:39 UTC,189122,293248,16.6852,20.9932,0.0705343,0.163636,2.36093e-05,0.000975857,0.0100905,0.475682,0.740402,0.0292683,0.137882
537,1717793098,2024-06-07 20:44 UTC,189013,293226,16.6768,20.9801,0.0763014,0.171109,2.43901e-05,0.00100454,0.0100917,0.475196,0.739477,0.033765,0.150769
538,1717793398,2024-06-07 20:49 UTC,188905,293205,16.6684,20.9671,0.0821067,0.178583,1.98575e-05,0.000992981,0.0100924,0.474712,0.73856,0.0386447,0.16418
539,1717793698,2024-06-07 20:54 UTC,188798,293185,16.66,20.954,0.0879413,0.186056,1.94259e-05,0.00100554,0.0100926,0.474227,0.737638,0.0438904,0.178232
540,1717793998,2024-06-07 20:59 UTC,188691,293165,16.6517,20.941,0.0937986,0.193529,2.24611e-05,0.000993791,0.0100942,0.473742,0.73672,0.049513,0.192843
541,1717794298,2024-06-07 21:04 UTC,188611,293169,16.6539,20.9429,0.102049,0.20368,2.32236e-05,0.00119133,0.0100963,0.473855,0.736861,0.0580404,0.213607
542,1717794598,2024-06-07 21:09 UTC,188535,293176,16.6561,20.945,0.110398,0.213848,3.7066e-05,0.00106414,0.0101033,0.473971,0.737007,0.0673806,0.235467
543,1717794898,2024-06-07 21:14 UTC,188460,293184,16.6584,20.9471,0.118809,0.224016,3.18453e-05,0.00107855,0.0101045,0.474089,0.737152,0.0775233,0.258333
544,1717795198,2024-06-07 21:19 UTC,188386,293193,16.6607,20.9492,0.127268,0.234185,6.15049e-05,0.00119492,0.0101101,0.474207,0.737301,0.0884586,0.28234
545,1717795498,2024-06-07 21:24 UTC,188312,293203,16.663,20.9513,0.135765,0.244353,5.85659e-05,0.00115204,0.0101187,0.474325,0.737446,0.100186,0.307464
546,1717795798,2024-06-07 21:29 UTC,188240,293214,16.6653,20.9534,0.144291,0.254557,4.45091e-05,0.00117991,0.0101206,0.474444,0.737593,0.112694,0.333616
547,1717796098,2024-06-07 21:34 UTC,188169,293225,16.6676,20.9555,0.15284,0.264945,4.38765e-05,0.00117779,0.0101221,0.474563,0.737737,0.126012,0.361071
548,1717796398,2024-06-07 21:39 UTC,188098,293237,16.6699,20.9575,0.161408,0.275364,6.80062e-05,0.00124948,0.0101393,0.474683,0.737887,0.14014,0.390236
549,1717796698,2024-06-07 21:44 UTC,188029,293250,16.6722,20.9596,0.169993,0.285783,5.59811e-05,0.0012314,0.0101426,0.474804,0.738032,0.155081,0.420083
550,1717796998,2024-06-07 21:49 UTC,187960,293264,16.6745,20.9617,0.178591,0.296205,6.42774e-05,0.00142242,0.0101519,0.474925,0.738181,0.1708,0.451555
551,1717797298,2024-06-07 21:54 UTC,187892,293278,16.6769,20.9638,0.1872,0.306665,5.9203e-05,0.00140096,0.0101707,0.475046,0.738333,0.187325,0.483973
552,1717797598,2024-06-07 21:59 UTC,187825,293293,16.6792,20.9659,0.195818,0.317196,0.000144387,0.00198861,0.0102387,0.475167,0.738482,0.204604,0.5172
553,1717797898,2024-06-07 22:04 UTC,187759,293309,16.6815,20.968,0.204619,0.328562,7.86249e-05,0.00662958,0.0102488,0.475289,0.738625,0.223134,0.554982
554,1717798198,2024-06-07 22:09 UTC,187694,293326,16.6839,20.9701,0.213435,0.339939,9.03077e-05,0.00599359,0.0102851,0.475413,0.738775,0.242525,0.594632
555,1717798498,2024-06-07 22:14 UTC,187630,293343,16.6862,20.9722,0.222262,0.351316,0.000233889,0.0199548,0.0105157,0.475534,0.738925,0.262642,0.632861
556,1717798798,2024-06-07 22:19 UTC,187566,293361,16.6885,20.9743,0.2311,0.362694,0.000133519,0.017973,0.0105335,0.475661,0.739059,0.283827,0.676092
557,1717799098,2024-06-07 22:24 UTC,187504,293380,16.6909,20.9764,0.239946,0.374071,0.000355965,0.00317442,0.0106545,0.475773,0.739215,0.305104,0.718663
558,1717799398,2024-06-07 22:29 UTC,187442,293400,16.6933,20.9785,0.248801,0.385448,0.000164434,0.187408,0.0107246,0.475907,0.739364,0.328261,0.762943
559,1717799698,2024-06-07 22:34 UTC,187382,293420,16.6956,20.9806,0.257662,0.396826,0.000422442,0.0211923,0.0109004,0.476022,0.739516,0.351277,0.808321
560,1717799998,2024-06-07 22:39 UTC,187322,293441,16.698,20.9827,0.26653,0.408312,0.000132751,0.0650288,0.0111369,0.476161,0.739665,0.376396,0.85803
561,1717800298,2024-06-07 22:44 UTC,187264,293463,16.7004,20.9848,0.275403,0.419927,0.000584338,0.232242,0.011366,0.476269,0.73979,0.400545,0.903536
562,1717800598,2024-06-07 22:49 UTC,187206,293486,16.7027,20.9869,0.284281,0.431542,0.000150501,0.292991,0.0115218,0.476413,0.739963,0.427686,0.957582
563,1717800898,2024-06-07 22:54 UTC,187148,293509,16.7051,20.9891,0.293164,0.443163,0.000349769,0.0734749,0.0116665,0.476534,0.740106,0.454237,1.01026
564,1717801198,2024-06-07 22:59 UTC,187092,293533,16.7075,20.9912,0.302051,0.454785,0.00016602,0.0127833,0.0117519,0.476669,0.740245,0.482448,1.06397
565,1717801498,2024-06-07 23:04 UTC,187036,293558,16.7099,20.9933,0.308416,0.464498,0.000264684,0.00354912,0.0120291,0.476791,0.740407,0.50248,1.10777
566,1717801798,2024-06-07 23:09 UTC,186981,293583,16.7123,20.9954,0.314765,0.474198,0.000383137,0.0141487,0.0122137,0.476914,0.740559,0.522898,1.15316
567,1717802098,2024-06-07 23:14 UTC,186928,293609,16.7147,20.9976,0.321115,0.483899,0.000611982,0.131213,0.0125991,0.477037,0.740705,0.543852,1.20287
568,1717802398,2024-06-07 23:19 UTC,186876,293636,16.7171,20.9997,0.327465,0.493599,0.000192578,0.202913,0.0128232,0.477183,0.740861,0.566577,1.25429
569,1717802698,2024-06-07 23:24 UTC,186824,293664,16.7195,21.0018,0.333816,0.503299,0.000413873,0.281234,0.0131805,0.47731,0.740998,0.588506,1.30244
570,1717802998,2024-06-07 23:29 UTC,186776,293692,16.7219,21.0039,0.340167,0.513,0.00130311,0.350645,0.0151619,0.477415,0.741183,0.609201,1.32467
571,1717803298,2024-06-07 23:34 UTC,186729,293721,16.7244,21.0061,0.346519,0.5227,0.000848704,0.330458,0.0165347,0.477544,0.7413,0.632132,1.40068
572,1717803598,2024-06-07 23:39 UTC,186680,293750,16.7268,21.0082,0.352871,0.5324,0.00042592,0.0300138,0.016686,0.477697,0.74146,0.657018,1.45548
573,1717803898,2024-06-07 23:44 UTC,186632,293780,16.7292,21.0103,0.359224,0.542101,0.000345461,0.210244,0.0167571,0.47783,0.741613,0.680885,1.51084
574,1717804198,2024-06-07 23:49 UTC,186584,293811,16.7317,21.0124,0.365577,0.551801,0.00025375,0.302987,0.0169462,0.477967,0.741752,0.705445,1.56657
575,1717804498,2024-06-07 23:54 UTC,186537,293843,16.7341,21.0164,0.371931,0.561501,0.000392416,0.377894,0.0170547,0.478093,0.742039,0.729598,1.62124
576,1717804798,2024-06-07 23:59 UTC,186491,293875,16.7366,21.0301,0.378285,0.571202,0.000636723,0.45842,0.0176769,0.478217,0.742992,0.753985,1.67291
577,1717805098,2024-06-08 00:04 UTC,186489,293944,16.7373,21.0358,0.380053,0.574819,0.000504328,0.516812,0.0178742,0.478287,0.74338,0.761619,1.69188
578,1717805398,2024-06-08 00:09 UTC,186493,294019,16.7381,21.0551,0.38179,0.578395,0.000194677,0.555899,0.0181297,0.478367,0.74476,0.769952,1.72148
579,1717805698,2024-06-08 00:14 UTC,186499,294095,16.7388,21.0743,0.383528,0.581972,0.00014247,0.580406,0.0182371,0.478432,0.746128,0.777146,1.74499
580,1717805998,2024-06-08 00:19 UTC,186507,294171,16.7396,21.0936,0.385265,0.585549,0.000195482,0.595394,0.0182904,0.478493,0.747493,0.784016,1.76467
581,1717806298,2024-06-08 00:24 UTC,186517,294249,16.7403,21.1129,0.387003,0.589125,0.000247935,0.691617,0.0184524,0.478555,0.748864,0.790938,1.78571
582,1717806598,2024-06-08 00:29 UTC,186535,294327,16.7411,21.1323,0.388741,0.592702,0.00115081,0.512208,0.0200364,0.478582,0.750245,0.795297,1.8054
583,1717806898,2024-06-08 00:34 UTC,186551,294406,16.7418,21.1517,0.390479,0.596279,0.00115647,0.551141,0.0211516,0.478648,0.751628,0.802456,1.82336
584,1717807198,2024-06-08 00:39 UTC,186568,294486,16.7426,21.1711,0.392217,0.599856,0.000384642,0.577875,0.0214982,0.478752,0.753018,0.812622,1.84861
