frame,epoch_utc,datetime_utc,ice_strength_mean,ice_strength_max,wind_speed_mean,wind_speed_max,current_speed_mean,current_speed_max,ice_speed_mean,ice_speed_max,fractured_fraction,wind_drag_mean,wind_drag_max,current_drag_mean,current_drag_max
1,1748477099,2025-05-29 00:04 UTC,291238,366045,3.34814,7.38433,0.367925,0.477295,1.00883e-05,2.34198e-05,0,0.0207198,0.0916077,0.719507,1.17314
2,1748477399,2025-05-29 00:09 UTC,291222,366033,3.3351,7.13747,0.371176,0.482061,2.09127e-05,4.83741e-05,0,0.0205177,0.0855854,0.732102,1.19659
3,1748477699,2025-05-29 00:14 UTC,291206,366021,3.32282,6.90509,0.374426,0.486827,3.22323e-05,7.50838e-05,0,0.0203245,0.0801034,0.744811,1.22027
4,1748477999,2025-05-29 00:19 UTC,291190,366010,3.31132,6.82433,0.377677,0.491594,4.43421e-05,0.000103084,0,0.0201402,0.0782401,0.757632,1.24418
5,1748478299,2025-05-29 00:24 UTC,291173,366000,3.30062,6.83385,0.380928,0.49636,5.69505e-05,0.000132011,0,0.0199647,0.0784586,0.770566,1.26832
6,1748478598,2025-05-29 00:29 UTC,291157,365990,3.29074,6.84338,0.384168,0.501111,7.01119e-05,0.000162186,0,0.0197985,0.0786778,0.78357,1.2926
7,1748478898,2025-05-29 00:34 UTC,291140,365980,3.28164,6.85301,0.387419,0.505877,8.41446e-05,0.000195181,0,0.0196404,0.0788993,0.796729,1.31718
8,1748479198,2025-05-29 00:39 UTC,291134,365972,3.27336,6.86269,0.39067,0.510644,9.86246e-05,0.000228143,0,0.0194908,0.0791223,0.810001,1.342
9,1748479498,2025-05-29 00:44 UTC,291118,365964,3.26589,6.87242,0.393921,0.51541,0.000436121,0.00299664,7.4141e-05,0.0193517,0.0793468,0.822558,1.36703
10,1748479798,2025-05-29 00:49 UTC,291102,365956,3.25923,6.8822,0.397173,0.520177,0.000209375,0.000621274,0.000141396,0.0192165,0.0795751,0.836892,1.39178
11,1748480098,2025-05-29 00:54 UTC,291085,365949,3.2534,6.89203,0.400424,0.524944,0.000345997,0.00155049,0.000401157,0.0190925,0.0798009,0.850076,1.41877
12,1748480398,2025-05-29 00:59 UTC,291069,365943,3.24838,6.90192,0.403676,0.529884,0.00111071,0.0138122,0.00277968,0.018977,0.0800253,0.862979,1.44274
13,1748480697,2025-05-29 01:04 UTC,291053,365937,3.2442,6.91183,0.401468,0.527881,0.000520878,0.0116811,0.00383186,0.0188627,0.0802616,0.85579,1.43751
14,1748480997,2025-05-29 01:09 UTC,291037,365932,3.24082,6.92182,0.399215,0.525825,0.000483323,0.0328825,0.0038322,0.0187606,0.0804893,0.844905,1.42136
15,1748481297,2025-05-29 01:14 UTC,291022,365927,3.23825,6.93186,0.396963,0.523769,0.000281149,0.0567551,0.0038324,0.0186652,0.0807261,0.8357,1.41183
16,1748481597,2025-05-29 01:19 UTC,291006,365923,3.2365,6.94195,0.394712,0.521714,0.000268436,0.0287631,0.00383264,0.0185764,0.0809621,0.826057,1.40383
17,1748481897,2025-05-29 01:24 UTC,290991,365920,3.23555,6.9521,0.392461,0.519659,0.000252039,0.0102809,0.00383274,0.018492,0.0811958,0.817519,1.39502
18,1748482197,2025-05-29 01:29 UTC,290976,365917,3.23542,6.96229,0.39021,0.517604,0.00024732,0.00759812,0.00383278,0.0184169,0.081435,0.807094,1.37699
19,1748482497,2025-05-29 01:34 UTC,290961,365915,3.23609,6.97254,0.387959,0.515551,0.000175005,0.00599242,0.00383293,0.0183449,0.0816749,0.79848,1.36842
20,1748482796,2025-05-29 01:39 UTC,290946,365913,3.23757,6.9828,0.385717,0.513504,0.000159678,0.00503341,0.00383312,0.0182793,0.0819161,0.789149,1.35782
21,1748483096,2025-05-29 01:44 UTC,290932,365912,3.23987,6.99314,0.383467,0.511452,0.000117131,0.0043856,0.00383312,0.0182193,0.0821587,0.779564,1.34798
22,1748483396,2025-05-29 01:49 UTC,290918,365912,3.24298,7.00354,0.381218,0.5094,0.000180936,0.00388958,0.00383307,0.0181637,0.0824041,0.76989,1.33424
23,1748483696,2025-05-29 01:54 UTC,290904,365912,3.24691,7.03109,0.378969,0.507348,0.000101363,0.00335998,0.00383303,0.0181102,0.0830529,0.761665,1.32729
24,1748483996,2025-05-29 01:59 UTC,290891,365912,3.25166,7.27678,0.376721,0.505297,0.000104718,0.00310381,0.00383307,0.0180628,0.0889585,0.752364,1.31485
25,1748484296,2025-05-29 02:04 UTC,290877,365913,3.25722,7.53308,0.369187,0.496165,7.543e-05,0.00270715,0.00383303,0.0180182,0.0953355,0.722447,1.26827
26,1748484595,2025-05-29 02:09 UTC,290865,365915,3.26358,7.79293,0.361609,0.486968,9.14458e-05,0.00250492,0.00383307,0.0179773,0.102026,0.692773,1.22118
27,1748484895,2025-05-29 02:14 UTC,290852,365917,3.27077,8.05762,0.354008,0.477742,7.1304e-05,0.00215696,0.00383312,0.0179384,0.109074,0.664147,1.17556
28,1748485195,2025-05-29 02:19 UTC,290840,365920,3.27878,8.32592,0.346408,0.468517,7.26038e-05,0.00190601,0.00383322,0.0179024,0.116459,0.635833,1.13124
29,1748485495,2025-05-29 02:24 UTC,290828,365924,3.2876,8.5975,0.338811,0.459294,6.40636e-05,0.00179653,0.00383327,0.0178683,0.12418,0.608122,1.08664
30,1748485795,2025-05-29 02:29 UTC,290817,365927,3.29725,8.87204,0.331215,0.450073,4.46791e-05,0.00165798,0.00383322,0.0178364,0.132238,0.580842,1.04337
31,1748486095,2025-05-29 02:34 UTC,290805,365932,3.30774,9.14929,0.323622,0.440853,0.000100617,0.00142759,0.00383317,0.0178045,0.140632,0.55473,1.00178
32,1748486395,2025-05-29 02:39 UTC,290795,365937,3.31907,9.429,0.316032,0.431635,5.26086e-05,0.0013062,0.00383647,0.0177749,0.149362,0.528699,0.960055
33,1748486694,2025-05-29 02:44 UTC,290784,365942,3.33125,9.71001,0.308469,0.422449,5.52018e-05,0.00124061,0.00383628,0.0177452,0.158398,0.503608,0.919577
34,1748486994,2025-05-29 02:49 UTC,290774,365949,3.34439,9.99403,0.300884,0.413235,5.38462e-05,0.00111892,0.00383623,0.0177156,0.167799,0.479003,0.879904
35,1748487294,2025-05-29 02:54 UTC,290764,365955,3.35855,10.2799,0.293302,0.404023,4.06391e-05,0.00103203,0.00383618,0.0176857,0.177537,0.454986,0.840457
36,1748487594,2025-05-29 02:59 UTC,290755,365962,3.37377,10.5676,0.285723,0.394813,3.9278e-05,0.000951916,0.00383632,0.0176547,0.187612,0.431645,0.802938
37,1748487894,2025-05-29 03:04 UTC,290757,365966,3.32018,10.4181,0.273813,0.380121,2.36003e-05,0.00090192,0.00383783,0.0170243,0.182343,0.39631,0.744223
38,1748488194,2025-05-29 03:09 UTC,290762,365969,3.2662,10.3128,0.261817,0.365433,4.6388e-05,0.000741049,0.00383778,0.0164019,0.178676,0.362417,0.688135
39,1748488494,2025-05-29 03:14 UTC,290769,365972,3.2133,10.247,0.249824,0.350765,3.01517e-05,0.000687846,0.00383788,0.0158005,0.1764,0.329897,0.633719
40,1748488793,2025-05-29 03:19 UTC,290776,365976,3.16169,10.1814,0.237874,0.336149,2.78408e-05,0.00061384,0.00383758,0.0152213,0.174152,0.299069,0.582135
41,1748489093,2025-05-29 03:24 UTC,290784,365980,3.1111,10.1159,0.225887,0.321488,3.6624e-05,0.000531757,0.00383754,0.0146601,0.171916,0.269689,0.532375
42,1748489393,2025-05-29 03:29 UTC,290793,365985,3.06179,10.0505,0.213906,0.306833,2.7149e-05,0.000454503,0.00383763,0.0141189,0.1697,0.241802,0.484919
43,1748489693,2025-05-29 03:34 UTC,290804,365990,3.01384,9.98521,0.20193,0.292184,3.62699e-05,0.000424127,0.00383754,0.0135968,0.167503,0.215489,0.439816
44,1748489993,2025-05-29 03:39 UTC,290815,365995,2.96736,9.92014,0.18996,0.277541,3.09666e-05,0.000348248,0.00383749,0.0130937,0.165327,0.190677,0.396835
45,1748490293,2025-05-29 03:44 UTC,290827,366001,2.92243,9.85942,0.177997,0.262906,3.69765e-05,0.000320575,0.00383744,0.012609,0.16331,0.167374,0.355983
46,1748490593,2025-05-29 03:49 UTC,290830,366008,2.87918,9.804,0.166045,0.248281,3.51704e-05,0.00028103,0.00383744,0.0121417,0.161479,0.14568,0.317593
47,1748490892,2025-05-29 03:54 UTC,290844,366015,2.83782,9.74893,0.154144,0.233762,1.64003e-05,0.000240466,0.00383749,0.011693,0.15967,0.125503,0.281506
48,1748491192,2025-05-29 03:59 UTC,290859,366022,2.79817,9.69384,0.142218,0.219279,2.90272e-05,0.000179637,0.00383744,0.0112584,0.15787,0.106861,0.247745
49,1748491492,2025-05-29 04:04 UTC,290874,366030,2.76043,9.63892,0.128071,0.20204,2.16214e-05,0.00015609,0.00383749,0.0108391,0.156087,0.0867776,0.210334
50,1748491792,2025-05-29 04:09 UTC,290891,366038,2.72468,9.58417,0.113882,0.18476,6.98703e-05,0.000275497,0.00383758,0.0104338,0.154319,0.0687779,0.176248
51,1748492092,2025-05-29 04:14 UTC,290909,366046,2.69098,9.52959,0.0997183,0.167528,3.66976e-05,0.00013092,0.00383763,0.0100415,0.152566,0.0529216,0.14463
52,1748492392,2025-05-29 04:19 UTC,290927,366055,2.65943,9.47519,0.0855928,0.15036,4.34765e-05,0.000154771,0.00383773,0.00966101,0.150829,0.039224,0.11654
53,1748492691,2025-05-29 04:24 UTC,290947,366064,2.63021,9.42115,0.0715755,0.133338,4.59985e-05,0.000181656,0.00383778,0.00929249,0.149114,0.0277323,0.0916465
54,1748492991,2025-05-29 04:29 UTC,290967,366074,2.60318,9.36711,0.0576205,0.116387,4.01952e-05,0.000131183,0.00383778,0.00893253,0.147408,0.0183328,0.0697675
55,1748493291,2025-05-29 04:34 UTC,290988,366084,2.57851,9.32066,0.0439094,0.0996733,3.28595e-05,0.000111758,0.00383783,0.00858097,0.145949,0.0110992,0.0511792
56,1748493591,2025-05-29 04:39 UTC,291010,366095,2.55628,9.2979,0.0312058,0.0833638,3.16737e-05,0.000125834,0.00383788,0.00823688,0.145237,0.00595961,0.0358071
57,1748493891,2025-05-29 04:44 UTC,291032,366106,2.53653,9.2753,0.0222988,0.0676542,3.49413e-05,0.000101734,0.00383788,0.00789891,0.144533,0.00256825,0.0235812
58,1748494191,2025-05-29 04:49 UTC,291056,366117,2.51926,9.25288,0.0190175,0.0535681,3.09072e-05,8.81323e-05,0.00383788,0.00756603,0.143834,0.00108453,0.0147611
59,1748494491,2025-05-29 04:54 UTC,291080,366129,2.50453,9.23062,0.0236615,0.0635039,2.65499e-05,8.1352e-05,0.00383788,0.00723721,0.143143,0.00302512,0.0207819
60,1748494790,2025-05-29 04:59 UTC,291106,366141,2.49246,9.2493,0.034213,0.0813196,2.81527e-05,8.19819e-05,0.00383788,0.0069121,0.143723,0.00678721,0.0340192
61,1748495090,2025-05-29 05:04 UTC,291132,366154,2.48307,9.30838,0.0460542,0.0971606,2.62937e-05,8.38911e-05,0.00383792,0.00658763,0.145565,0.0120653,0.048608
62,1748495390,2025-05-29 05:09 UTC,291158,366167,2.47643,9.3676,0.0586252,0.112952,2.40247e-05,7.59199e-05,0.00383797,0.00626368,0.147423,0.0191779,0.0657073
63,1748495690,2025-05-29 05:14 UTC,291186,366180,2.47253,9.42696,0.0715284,0.128759,2.32264e-05,7.26109e-05,0.00383802,0.00593896,0.149297,0.0281542,0.0853575
64,1748495990,2025-05-29 05:19 UTC,291214,366194,2.47138,9.58309,0.0845974,0.144575,1.98127e-05,0.000114009,0.00383802,0.00561261,0.154284,0.0390232,0.107616
65,1748496290,2025-05-29 05:24 UTC,291243,366209,2.47295,9.78475,0.097759,0.160398,2.19855e-05,0.000134103,0.00383807,0.00528344,0.160846,0.0517735,0.132441
66,1748496590,2025-05-29 05:29 UTC,291273,366223,2.4771,9.98777,0.110977,0.176226,3.00147e-05,0.000191548,0.00383807,0.00495054,0.167589,0.0664099,0.159951
67,1748496889,2025-05-29 05:34 UTC,291304,366238,2.48369,10.1914,0.124188,0.192173,2.55431e-05,0.000254936,0.00383812,0.00461419,0.174492,0.0828867,0.190154
68,1748497189,2025-05-29 05:39 UTC,291335,366254,2.49264,10.3969,0.137469,0.208204,2.4664e-05,0.000312331,0.00383807,0.00427133,0.1816,0.101306,0.223204
69,1748497489,2025-05-29 05:44 UTC,291367,366269,2.50388,10.6035,0.150767,0.224243,3.01379e-05,0.000380802,0.00383812,0.00392238,0.188889,0.121607,0.258794
70,1748497789,2025-05-29 05:49 UTC,291400,366286,2.51734,10.8112,0.16408,0.240307,4.00379e-05,0.000445299,0.00384796,0.00356688,0.196361,0.143814,0.297408
71,1748498089,2025-05-29 05:54 UTC,291434,366302,2.53296,11.0199,0.177402,0.256372,4.3098e-05,0.000532676,0.00385237,0.00320417,0.204014,0.167879,0.338219
72,1748498389,2025-05-29 05:59 UTC,291468,366319,2.55069,11.2295,0.190733,0.272438,3.27411e-05,0.00055973,0.00385242,0.00283428,0.21185,0.193876,0.382049
73,1748498689,2025-05-29 06:04 UTC,291554,366340,2.51248,11.1374,0.200483,0.282796,2.50997e-05,0.000636515,0.00385237,0.00265256,0.20839,0.214064,0.411797
74,1748498988,2025-05-29 06:09 UTC,291655,366361,2.4733,11.0344,0.21007,0.292903,4.11602e-05,0.00109764,0.00386144,0.00248968,0.204553,0.234855,0.440934
75,1748499288,2025-05-29 06:14 UTC,291760,366383,2.43511,10.9313,0.219692,0.303044,4.24204e-05,0.000760046,0.00386867,0.00233797,0.200748,0.256748,0.472773
76,1748499588,2025-05-29 06:19 UTC,291868,366406,2.39815,10.8284,0.229318,0.313185,4.36724e-05,0.00078033,0.00387153,0.00219855,0.196986,0.279644,0.505115
77,1748499888,2025-05-29 06:24 UTC,291980,366429,2.36247,10.7257,0.238946,0.323327,3.54379e-05,0.000896482,0.00387153,0.00207191,0.193269,0.303506,0.5382
78,1748500188,2025-05-29 06:29 UTC,292095,366452,2.32817,10.6233,0.248577,0.333468,9.94628e-05,0.000986364,0.00388932,0.0019584,0.189596,0.328311,0.572392
79,1748500488,2025-05-29 06:34 UTC,292214,366476,2.29533,10.5233,0.258211,0.34361,7.61398e-05,0.000914137,0.00390043,0.00185891,0.186042,0.354257,0.608357
80,1748500787,2025-05-29 06:39 UTC,292336,366500,2.26419,10.4395,0.267814,0.353717,5.65706e-05,0.00104387,0.00390266,0.00177371,0.183092,0.381028,0.643978
81,1748501087,2025-05-29 06:44 UTC,292461,366525,2.23467,10.3559,0.277451,0.363859,7.33493e-05,0.00102676,0.00391396,0.00170243,0.180172,0.408829,0.681205
82,1748501387,2025-05-29 06:49 UTC,292589,366551,2.20703,10.2729,0.28709,0.374001,4.00724e-05,0.0010701,0.0039142,0.00164559,0.177294,0.437757,0.720384
83,1748501687,2025-05-29 06:54 UTC,292720,366576,2.18133,10.1903,0.29673,0.384143,5.83923e-05,0.00112771,0.00391575,0.00160284,0.174455,0.46752,0.759797
84,1748501987,2025-05-29 06:59 UTC,292854,366602,2.15767,10.1083,0.306372,0.394285,4.98097e-05,0.00509204,0.00392414,0.00157362,0.171657,0.498396,0.800485
85,1748502287,2025-05-29 07:04 UTC,292992,366629,2.13613,10.0267,0.310916,0.398124,0.000102849,0.00127103,0.00395978,0.00155744,0.168899,0.513257,0.816177
86,1748502587,2025-05-29 07:09 UTC,293132,366656,2.11681,9.94575,0.31523,0.401715,4.45621e-05,0.00116176,0.00395973,0.00155327,0.166182,0.52771,0.831213
87,1748502886,2025-05-29 07:14 UTC,293275,366683,2.09988,9.8905,0.319531,0.406081,3.28383e-05,0.00112738,0.00395968,0.00156009,0.164341,0.542211,0.848999
88,1748503186,2025-05-29 07:19 UTC,293421,366711,2.08533,9.84285,0.323846,0.411883,3.97188e-05,0.00111995,0.00395949,0.00157686,0.162761,0.556934,0.873586
89,1748503486,2025-05-29 07:24 UTC,293570,366739,2.07336,9.79586,0.328161,0.417686,5.61335e-05,0.00108897,0.0039686,0.00160236,0.161211,0.571931,0.898388
90,1748503786,2025-05-29 07:29 UTC,293721,366768,2.06401,9.75403,0.332477,0.423488,6.16266e-05,0.00106878,0.00397054,0.00163591,0.159837,0.587045,0.923616
91,1748504086,2025-05-29 07:34 UTC,293876,366797,2.05737,9.71943,0.336793,0.42929,3.50291e-05,0.00107543,0.00397045,0.0016765,0.158705,0.602443,0.94883
92,1748504386,2025-05-29 07:39 UTC,294033,366827,2.05348,9.68528,0.34111,0.435093,3.66325e-05,0.00106267,0.00397035,0.00172357,0.157592,0.617974,0.974814
93,1748504686,2025-05-29 07:44 UTC,294193,366857,2.05236,9.65716,0.345427,0.4409,4.26561e-05,0.00107447,0.00397627,0.00177647,0.156678,0.63381,1.00102
94,1748504985,2025-05-29 07:49 UTC,294355,366887,2.05402,9.64306,0.34973,0.446804,2.74244e-05,0.00109135,0.00397631,0.00183484,0.156221,0.649689,1.02806
95,1748505285,2025-05-29 07:54 UTC,294519,366918,2.05848,9.62898,0.354048,0.45273,2.1268e-05,0.00106716,0.00397622,0.00189872,0.155765,0.665861,1.05547
96,1748505585,2025-05-29 07:59 UTC,294687,366949,2.06578,9.61497,0.358367,0.458656,7.69514e-05,0.00105706,0.0039865,0.00196791,0.155312,0.682219,1.08335
97,1748505885,2025-05-29 08:04 UTC,294856,366981,2.07593,9.60102,0.356984,0.456803,3.25374e-05,0.00102897,0.0039865,0.00204259,0.154862,0.676996,1.07462
98,1748506185,2025-05-29 08:09 UTC,295028,367013,2.08889,9.58715,0.355304,0.45454,2.4788e-05,0.000962778,0.0039865,0.00212292,0.154415,0.670574,1.06398
99,1748506485,2025-05-29 08:14 UTC,295203,367045,2.10458,9.57335,0.353628,0.452277,2.2674e-05,0.00091042,0.00398655,0.00220925,0.15397,0.664232,1.05347
100,1748506785,2025-05-29 08:19 UTC,295380,367078,2.12285,9.55962,0.351954,0.450015,1.93428e-05,0.000895299,0.00398645,0.00230181,0.153529,0.657933,1.04314
101,1748507084,2025-05-29 08:24 UTC,295559,367112,2.1434,9.546,0.350289,0.447759,1.76719e-05,0.000872865,0.0039865,0.00240076,0.153092,0.651675,1.03262
102,1748507384,2025-05-29 08:29 UTC,295740,367145,2.16623,9.53241,0.348622,0.445496,1.44784e-05,0.00084894,0.0039865,0.00250695,0.152656,0.645416,1.02212
103,1748507684,2025-05-29 08:34 UTC,295924,367179,2.19114,9.51889,0.346958,0.443234,1.29867e-05,0.000813348,0.00398645,0.00262043,0.152224,0.639207,1.01173
104,1748507984,2025-05-29 08:39 UTC,296110,367214,2.21801,9.50545,0.345297,0.440971,1.23687e-05,0.00079072,0.00398645,0.00274144,0.151794,0.633037,1.00144
105,1748508284,2025-05-29 08:44 UTC,296298,367249,2.24676,9.49207,0.343639,0.438708,1.04194e-05,0.000753895,0.00398655,0.00287026,0.151367,0.626916,0.991215
106,1748508584,2025-05-29 08:49 UTC,296488,367284,2.27725,9.47877,0.341985,0.436445,7.47052e-06,0.00073776,0.0039865,0.00300712,0.150943,0.620821,0.980992
107,1748508884,2025-05-29 08:54 UTC,296680,367320,2.30941,9.46554,0.340334,0.434182,1.23191e-05,0.000714047,0.0039865,0.00315219,0.150522,0.614802,0.97092
108,1748509183,2025-05-29 08:59 UTC,296875,367356,2.34301,9.45242,0.338693,0.431927,7.75302e-06,0.000705432,0.00398645,0.0033052,0.150105,0.608799,0.960814
109,1748509483,2025-05-29 09:04 UTC,296984,367330,2.3003,9.2794,0.331594,0.422934,2.95421e-05,0.000654429,0.00398635,0.0032317,0.14466,0.583494,0.921439
110,1748509783,2025-05-29 09:09 UTC,297066,367289,2.25342,9.09683,0.324173,0.413537,2.81115e-05,0.000614087,0.00398635,0.00314692,0.139024,0.557517,0.880919
111,1748510083,2025-05-29 09:14 UTC,297142,367245,2.20705,8.91434,0.316757,0.40414,2.6404e-05,0.000579073,0.00398645,0.00306474,0.133502,0.532148,0.841329
112,1748510383,2025-05-29 09:19 UTC,297211,367199,2.16124,8.73191,0.309348,0.394743,2.78214e-05,0.000550383,0.00398645,0.00298512,0.128094,0.507396,0.802694
113,1748510683,2025-05-29 09:24 UTC,297274,367151,2.11604,8.54956,0.301945,0.385346,2.82359e-05,0.000511525,0.0039865,0.00290804,0.1228,0.483247,0.764943
114,1748510982,2025-05-29 09:29 UTC,297330,367100,2.07162,8.36791,0.294574,0.375981,2.52919e-05,0.000482014,0.00398655,0.00283375,0.117637,0.459768,0.728156
115,1748511282,2025-05-29 09:34 UTC,297380,367047,2.02773,8.18573,0.287186,0.366584,2.66293e-05,0.000452252,0.00398655,0.00276168,0.11257,0.436833,0.692233
116,1748511582,2025-05-29 09:39 UTC,297425,366992,1.98457,8.00364,0.279806,0.357187,2.85708e-05,0.000418658,0.00398659,0.00269209,0.107618,0.414491,0.657202
117,1748511882,2025-05-29 09:44 UTC,297463,366935,1.94218,7.82166,0.272435,0.34779,2.53079e-05,0.000403362,0.00398669,0.00262495,0.10278,0.392765,0.623091
118,1748512182,2025-05-29 09:49 UTC,297495,366876,1.90064,7.63979,0.265073,0.338393,2.50048e-05,0.000374493,0.00398659,0.00256023,0.0980555,0.371642,0.589859
119,1748512482,2025-05-29 09:54 UTC,297522,366815,1.86,7.45803,0.257723,0.329379,2.6287e-05,0.000356343,0.00398664,0.00249795,0.0934453,0.35113,0.558831
120,1748512782,2025-05-29 09:59 UTC,297543,366752,1.82039,7.27639,0.250383,0.320705,2.17034e-05,0.000340593,0.00398655,0.00243811,0.0889492,0.331207,0.529743
121,1748513081,2025-05-29 10:04 UTC,297559,366686,1.78206,7.0955,0.239217,0.306441,3.21086e-05,0.000295251,0.00398659,0.00238089,0.0845814,0.302208,0.483714
122,1748513381,2025-05-29 10:09 UTC,297569,366619,1.74493,6.91414,0.227773,0.29285,3.16241e-05,0.000268271,0.00398659,0.00232604,0.0803131,0.273845,0.441814
123,1748513681,2025-05-29 10:14 UTC,297575,366550,1.70935,6.73294,0.216338,0.27981,2.64202e-05,0.000245825,0.00398659,0.00227385,0.0761586,0.246892,0.403337
124,1748513981,2025-05-29 10:19 UTC,297575,366478,1.67564,6.55191,0.204914,0.266771,2.80463e-05,0.000216654,0.00398669,0.00222446,0.0721183,0.221374,0.366651
125,1748514281,2025-05-29 10:24 UTC,297570,366405,1.64412,6.37107,0.193504,0.253734,2.873e-05,0.00019747,0.00398664,0.00217809,0.068192,0.197274,0.331668
126,1748514581,2025-05-29 10:29 UTC,297560,366329,1.61505,6.19042,0.182109,0.240699,2.4553e-05,0.000177858,0.00398664,0.00213493,0.0643798,0.174583,0.298497
127,1748514881,2025-05-29 10:34 UTC,297545,366252,1.58837,6.00999,0.170733,0.227666,2.54873e-05,0.000157195,0.00398674,0.00209514,0.0606815,0.153322,0.26705
128,1748515180,2025-05-29 10:39 UTC,297525,366172,1.56404,5.8304,0.159419,0.21468,2.10938e-05,0.00013684,0.00398664,0.002059,0.0571091,0.133533,0.237439
129,1748515480,2025-05-29 10:44 UTC,297501,366091,1.54188,5.65047,0.148097,0.201669,1.99287e-05,0.000120352,0.00398659,0.00202635,0.0536386,0.1151,0.209529
130,1748515780,2025-05-29 10:49 UTC,297472,366008,1.52204,5.47082,0.136813,0.18867,1.83397e-05,0.000105025,0.00398664,0.00199741,0.0502822,0.0980849,0.183387
131,1748516080,2025-05-29 10:54 UTC,297438,365922,1.50465,5.29149,0.125579,0.175677,1.66266e-05,8.7533e-05,0.00398659,0.00197233,0.0470398,0.0824862,0.158996
132,1748516380,2025-05-29 10:59 UTC,297400,365835,1.4899,5.11251,0.114411,0.16269,1.55348e-05,7.8979e-05,0.00398655,0.00195122,0.0439114,0.0683036,0.136348
133,1748516680,2025-05-29 11:04 UTC,297357,365746,1.47795,5.07051,0.102424,0.148291,1.55044e-05,6.36349e-05,0.0039865,0.00193424,0.0431928,0.0546004,0.113292
134,1748516980,2025-05-29 11:09 UTC,297310,365655,1.46895,5.17527,0.0904801,0.133799,1.41419e-05,4.38107e-05,0.0039865,0.00192152,0.0449962,0.0424459,0.0922393
135,1748517279,2025-05-29 11:14 UTC,297258,365562,1.463,5.2797,0.0787355,0.119367,1.21835e-05,4.11489e-05,0.00398645,0.00191321,0.0468303,0.0319438,0.0734105
136,1748517579,2025-05-29 11:19 UTC,297202,365467,1.45996,5.38448,0.0672023,0.104903,1.03885e-05,3.29009e-05,0.00398635,0.00190935,0.0487075,0.0230164,0.0567039
137,1748517879,2025-05-29 11:24 UTC,297142,365370,1.45982,5.48926,0.0560775,0.0904627,1.04545e-05,3.5405e-05,0.00398635,0.00191001,0.0506218,0.0156884,0.0421644
138,1748518179,2025-05-29 11:29 UTC,297078,365271,1.46261,5.59405,0.0456331,0.0760608,7.04839e-06,2.62839e-05,0.00398635,0.00191516,0.052573,0.00993323,0.0298138
139,1748518479,2025-05-29 11:34 UTC,297010,365171,1.46832,5.69885,0.0363128,0.0617237,6.15545e-06,2.38358e-05,0.00398635,0.00192473,0.0545612,0.00574548,0.0196291
140,1748518779,2025-05-29 11:39 UTC,296937,365068,1.47693,5.80365,0.0288182,0.0529407,5.05143e-06,2.01582e-05,0.00398635,0.00193865,0.0565864,0.00331297,0.0144303
141,1748519078,2025-05-29 11:44 UTC,296861,364964,1.48837,5.90811,0.0244691,0.0605449,3.75827e-06,1.42981e-05,0.00398635,0.00195672,0.0586416,0.00316193,0.0188768
142,1748519378,2025-05-29 11:49 UTC,296780,364858,1.50265,6.01292,0.0250155,0.0710577,3.12609e-06,1.08928e-05,0.00398635,0.00197897,0.0607407,0.00468101,0.0260019
143,1748519678,2025-05-29 11:54 UTC,296695,364750,1.51965,6.11773,0.0318719,0.0833739,3.82123e-06,1.1381e-05,0.00398635,0.00200521,0.0628768,0.00733303,0.0357951
144,1748519978,2025-05-29 11:59 UTC,296607,364640,1.53923,6.22255,0.0421455,0.0968078,5.20157e-06,1.64679e-05,0.00398635,0.00203534,0.0650498,0.0114718,0.0482559
145,1748520278,2025-05-29 12:04 UTC,296474,364505,1.51241,6.15078,0.0515965,0.107233,5.90027e-06,1.80413e-05,0.00398635,0.00194402,0.0635579,0.0160746,0.0592148
146,1748520578,2025-05-29 12:09 UTC,296325,364361,1.48233,6.0652,0.0611909,0.117573,7.34944e-06,2.5374e-05,0.00398635,0.00184617,0.0618015,0.0217012,0.0711794
147,1748520878,2025-05-29 12:14 UTC,296168,364215,1.45282,5.9798,0.0709382,0.128062,8.43903e-06,5.65953e-05,0.0039863,0.00175162,0.0600734,0.0284263,0.084449
148,1748521177,2025-05-29 12:19 UTC,296004,364066,1.42403,5.89487,0.0807478,0.13863,9.79401e-06,7.39651e-05,0.00398625,0.00166066,0.0583791,0.0362207,0.0989574
149,1748521477,2025-05-29 12:24 UTC,295832,363913,1.39584,5.80986,0.0906547,0.149324,1.07449e-05,0.00011142,0.00398625,0.00157262,0.0567075,0.045136,0.114819
150,1748521777,2025-05-29 12:29 UTC,295653,363758,1.3684,5.72505,0.100608,0.16009,1.19121e-05,0.000144039,0.0039863,0.00148777,0.055064,0.0551469,0.131965
151,1748522077,2025-05-29 12:34 UTC,295467,363600,1.34177,5.64046,0.110595,0.170915,1.27611e-05,0.000186696,0.00398616,0.00140606,0.0534488,0.066253,0.15041
152,1748522377,2025-05-29 12:39 UTC,295273,363439,1.31603,5.55609,0.120609,0.181831,1.40636e-05,0.000234368,0.00398616,0.00132743,0.0518618,0.0784531,0.170242
153,1748522677,2025-05-29 12:44 UTC,295072,363274,1.29123,5.47196,0.130643,0.192792,1.50322e-05,0.000287471,0.00398611,0.00125182,0.0503031,0.0917476,0.191382
154,1748522977,2025-05-29 12:49 UTC,294863,363107,1.26746,5.38807,0.140694,0.203786,1.70879e-05,0.000340844,0.00398616,0.00117916,0.0487726,0.106135,0.213828
