frame,epoch_utc,datetime_utc,ice_strength_mean,ice_strength_max,wind_speed_mean,wind_speed_max,current_speed_mean,current_speed_max,ice_speed_mean,ice_speed_max,fractured_fraction,wind_drag_mean,wind_drag_max,current_drag_mean,current_drag_max
657,1717829066,2024-06-08 06:44 UTC,188563,298065,16.1566,20.949,0.237779,0.335654,0.000150977,0.0507542,0.0299345,0.446869,0.737275,0.304651,0.579882
658,1717829366,2024-06-08 06:49 UTC,188533,298056,16.1354,20.9219,0.245423,0.343182,0.000161437,0.0538513,0.0300831,0.445717,0.735382,0.323752,0.606502
659,1717829666,2024-06-08 06:54 UTC,188506,298046,16.1142,20.8948,0.253069,0.35071,0.000377156,0.0584235,0.0305623,0.444574,0.733475,0.34309,0.632832
660,1717829966,2024-06-08 06:59 UTC,188477,298034,16.093,20.8678,0.260717,0.358238,0.000112008,0.0669633,0.0306951,0.443411,0.731586,0.364037,0.660826
661,1717830266,2024-06-08 07:04 UTC,188447,298020,16.0718,20.8407,0.26396,0.360997,8.08043e-05,0.0742542,0.0307272,0.44226,0.729681,0.372909,0.6713
662,1717830566,2024-06-08 07:09 UTC,188415,298005,16.0506,20.8137,0.26664,0.363835,8.75369e-05,0.0741917,0.0307668,0.441115,0.727798,0.380209,0.681611
663,1717830866,2024-06-08 07:14 UTC,188383,297989,16.0295,20.7866,0.269322,0.366741,6.64252e-05,0.0777268,0.0307734,0.439969,0.725897,0.387667,0.692572
664,1717831166,2024-06-08 07:19 UTC,188350,297971,16.0083,20.7596,0.272005,0.369661,0.000110425,0.0809722,0.0308503,0.438829,0.724012,0.395009,0.703492
665,1717831466,2024-06-08 07:24 UTC,188318,297951,15.9871,20.7325,0.274689,0.372585,0.000149677,0.0854753,0.031048,0.437687,0.722126,0.402633,0.714049
666,1717831766,2024-06-08 07:29 UTC,188285,297930,15.966,20.7055,0.277375,0.375513,9.03854e-05,0.0856324,0.0310786,0.436548,0.720263,0.410389,0.726088
667,1717832065,2024-06-08 07:34 UTC,188249,297908,15.9449,20.6786,0.280052,0.378435,7.09058e-05,0.0902156,0.0310948,0.435415,0.718371,0.418103,0.737609
668,1717832365,2024-06-08 07:39 UTC,188215,297884,15.9238,20.6515,0.282739,0.38137,7.26175e-05,0.0943349,0.0311138,0.434283,0.716495,0.425836,0.748885
669,1717832665,2024-06-08 07:44 UTC,188181,297859,15.9026,20.6245,0.285428,0.384309,5.82322e-05,0.0983876,0.0311376,0.43315,0.714624,0.43379,0.760527
670,1717832965,2024-06-08 07:49 UTC,188144,297833,15.8815,20.5975,0.288117,0.387251,6.17306e-05,0.100716,0.0311636,0.432021,0.712748,0.441671,0.772333
671,1717833265,2024-06-08 07:54 UTC,188107,297805,15.8604,20.5705,0.290808,0.390197,0.000190311,0.104177,0.031366,0.430893,0.710883,0.4498,0.784285
672,1717833565,2024-06-08 07:59 UTC,188070,297775,15.8393,20.5434,0.293499,0.393146,8.98206e-05,0.107037,0.0313737,0.429768,0.709017,0.457842,0.796039
673,1717833865,2024-06-08 08:04 UTC,188034,297744,15.8182,20.5164,0.291311,0.390254,7.53278e-05,0.108782,0.031387,0.428645,0.70715,0.451011,0.784268
674,1717834165,2024-06-08 08:09 UTC,187996,297712,15.7972,20.4894,0.288484,0.386613,6.29582e-05,0.109914,0.0313962,0.427523,0.70529,0.442312,0.769796
675,1717834465,2024-06-08 08:14 UTC,187958,297679,15.7761,20.4624,0.285661,0.382997,6.52031e-05,0.111336,0.0314022,0.426403,0.703435,0.433691,0.755537
676,1717834765,2024-06-08 08:19 UTC,187920,297644,15.755,20.4354,0.282844,0.379406,5.28973e-05,0.112098,0.0314081,0.425287,0.701581,0.425092,0.74136
677,1717835065,2024-06-08 08:24 UTC,187879,297608,15.734,20.4084,0.280031,0.375841,4.6373e-05,0.11183,0.0314068,0.424172,0.699724,0.416654,0.727555
678,1717835365,2024-06-08 08:29 UTC,187840,297570,15.7129,20.4019,0.277224,0.372303,4.54765e-05,0.111703,0.031409,0.42306,0.699279,0.40828,0.713852
679,1717835665,2024-06-08 08:34 UTC,187800,297531,15.6919,20.3973,0.274423,0.368793,4.06816e-05,0.111313,0.0314147,0.42195,0.698966,0.400032,0.700381
680,1717835965,2024-06-08 08:39 UTC,187759,297490,15.6709,20.3928,0.271627,0.365311,3.76327e-05,0.110561,0.0314118,0.420841,0.698653,0.391892,0.687221
681,1717836265,2024-06-08 08:44 UTC,187715,297449,15.6498,20.3882,0.268836,0.361859,3.31902e-05,0.1098,0.031392,0.419735,0.698339,0.38382,0.674467
682,1717836565,2024-06-08 08:49 UTC,187675,297406,15.6288,20.3836,0.266052,0.358436,2.9613e-05,0.108958,0.0314071,0.418631,0.698028,0.37585,0.661668
683,1717836865,2024-06-08 08:54 UTC,187631,297361,15.6078,20.3791,0.263273,0.355044,2.88968e-05,0.108019,0.0313978,0.417529,0.697716,0.368002,0.649165
684,1717837165,2024-06-08 08:59 UTC,187587,297315,15.5869,20.3745,0.260501,0.351685,3.19831e-05,0.106821,0.0313948,0.416429,0.697405,0.360247,0.636979
685,1717837465,2024-06-08 09:04 UTC,187518,297253,15.5577,20.3558,0.253269,0.341494,3.19251e-05,0.107229,0.0314136,0.414881,0.69612,0.340522,0.600573
686,1717837764,2024-06-08 09:09 UTC,187430,297183,15.5276,20.3352,0.245478,0.330457,2.54541e-05,0.108268,0.0314045,0.413283,0.694715,0.319884,0.562395
687,1717838064,2024-06-08 09:14 UTC,187339,297111,15.4974,20.3146,0.237667,0.31941,2.69565e-05,0.0830197,0.0313867,0.411684,0.693309,0.299879,0.525463
688,1717838364,2024-06-08 09:19 UTC,187251,297037,15.4673,20.2941,0.229863,0.308391,2.21236e-05,0.0649827,0.031397,0.410091,0.691907,0.280511,0.489829
689,1717838664,2024-06-08 09:24 UTC,187160,296960,15.4372,20.2736,0.222067,0.297404,2.37307e-05,0.0698573,0.0313981,0.408503,0.690508,0.261821,0.455589
690,1717838964,2024-06-08 09:29 UTC,187069,296882,15.4072,20.2531,0.214278,0.286453,1.96611e-05,0.0689239,0.0313958,0.40692,0.689114,0.243784,0.422628
691,1717839264,2024-06-08 09:34 UTC,186975,296802,15.3772,20.2326,0.2065,0.275542,1.98549e-05,0.071886,0.0313903,0.405342,0.687724,0.226429,0.391048
692,1717839564,2024-06-08 09:39 UTC,186880,296719,15.3473,20.2122,0.198731,0.264676,1.83299e-05,0.0773879,0.0313848,0.403769,0.686337,0.20973,0.360772
693,1717839864,2024-06-08 09:44 UTC,186786,296635,15.3174,20.1919,0.190975,0.25386,2.23244e-05,0.0825284,0.031386,0.4022,0.684954,0.193708,0.331983
694,1717840164,2024-06-08 09:49 UTC,186690,296549,15.2875,20.1715,0.183231,0.243102,1.69853e-05,0.0872193,0.0313961,0.400638,0.683576,0.178334,0.304397
695,1717840464,2024-06-08 09:54 UTC,186594,296461,15.2578,20.1512,0.175503,0.232409,1.8927e-05,0.0896241,0.0314083,0.399079,0.682201,0.163641,0.278234
696,1717840764,2024-06-08 09:59 UTC,186495,296370,15.228,20.131,0.167792,0.221791,2.01477e-05,0.0895496,0.0314053,0.397526,0.68083,0.149612,0.258928
697,1717841064,2024-06-08 10:04 UTC,186394,296278,15.1984,20.1107,0.157371,0.207424,2.29482e-05,0.0925199,0.0313999,0.395978,0.679463,0.131775,0.243107
698,1717841364,2024-06-08 10:09 UTC,186292,296184,15.1687,20.0906,0.146597,0.194164,2.66158e-05,0.0948231,0.0314031,0.394435,0.6781,0.114547,0.227581
699,1717841664,2024-06-08 10:14 UTC,186190,296088,15.1391,20.0704,0.135847,0.181392,1.95211e-05,0.0403574,0.0314099,0.392897,0.676741,0.0985812,0.169473
700,1717841964,2024-06-08 10:19 UTC,186085,295990,15.1096,20.0503,0.125126,0.168637,1.62175e-05,0.0455461,0.0314008,0.391364,0.675385,0.0838766,0.151206
701,1717842264,2024-06-08 10:24 UTC,185980,295890,15.0801,20.0302,0.114444,0.155903,1.54243e-05,0.0506195,0.0314012,0.389836,0.674033,0.0704345,0.144007
702,1717842564,2024-06-08 10:29 UTC,185875,295788,15.0507,20.0102,0.103813,0.143203,1.66169e-05,0.0560031,0.0314119,0.388313,0.672686,0.0582554,0.137437
703,1717842864,2024-06-08 10:34 UTC,185766,295685,15.0214,19.9902,0.0932513,0.131026,2.04504e-05,0.0651931,0.0314011,0.386795,0.671343,0.0473355,0.141906
704,1717843164,2024-06-08 10:39 UTC,185655,295579,14.992,19.9703,0.0827891,0.11892,1.94449e-05,0.0827204,0.0313833,0.385282,0.670003,0.0376736,0.147136
705,1717843464,2024-06-08 10:44 UTC,185545,295471,14.9628,19.9503,0.0724751,0.106891,1.52527e-05,0.0886903,0.031384,0.383775,0.668667,0.0292622,0.144142
706,1717843763,2024-06-08 10:49 UTC,185435,295362,14.9337,19.9305,0.0624311,0.0949799,1.35673e-05,0.0309677,0.0313874,0.382276,0.66734,0.0221241,0.0556497
707,1717844063,2024-06-08 10:54 UTC,185323,295250,14.9045,19.9107,0.0527734,0.0831403,1.12772e-05,0.0291928,0.0313876,0.380779,0.666012,0.0161884,0.0467201
708,1717844363,2024-06-08 10:59 UTC,185210,295137,14.8754,19.8909,0.044063,0.0714676,1.07432e-05,0.029543,0.0313879,0.379286,0.664687,0.0114362,0.0382873
709,1717844663,2024-06-08 11:04 UTC,185097,295021,14.8464,19.8711,0.0376643,0.0598821,9.08572e-06,0.0227243,0.031388,0.377798,0.663367,0.00776672,0.025573
710,1717844963,2024-06-08 11:09 UTC,184982,294904,14.8174,19.8514,0.0339908,0.0508725,1.24167e-05,0.0147015,0.0313892,0.376315,0.66205,0.00509976,0.014898
711,1717845263,2024-06-08 11:14 UTC,184866,294785,14.7884,19.8317,0.0323617,0.0606928,1.02253e-05,0.0105217,0.031391,0.374837,0.660739,0.00390687,0.0189701
712,1717845563,2024-06-08 11:19 UTC,184749,294664,14.7595,19.8121,0.032778,0.0730913,8.94464e-06,0.00847428,0.031394,0.373364,0.65943,0.00481405,0.0275148
713,1717845863,2024-06-08 11:24 UTC,184632,294541,14.7307,19.7925,0.0357042,0.0858639,1.05024e-05,0.00723793,0.0313941,0.371896,0.658125,0.0071943,0.0379628
714,1717846163,2024-06-08 11:29 UTC,184513,294416,14.7019,19.7747,0.0416321,0.0988566,1.79548e-05,0.00639701,0.0313961,0.370433,0.65694,0.010627,0.0503283
715,1717846463,2024-06-08 11:34 UTC,184394,294289,14.6732,19.7598,0.0498711,0.11213,1.34839e-05,0.00578522,0.0313961,0.368975,0.655954,0.0152064,0.0647473
716,1717846763,2024-06-08 11:39 UTC,184273,294161,14.6446,19.7449,0.0593265,0.125585,1.12376e-05,0.00534455,0.0313968,0.367522,0.654968,0.0210159,0.081207
717,1717847063,2024-06-08 11:44 UTC,184152,294030,14.616,19.7323,0.069378,0.139095,1.09847e-05,0.00503461,0.031397,0.366074,0.654131,0.0280932,0.0996259
718,1717847363,2024-06-08 11:49 UTC,184030,293898,14.5874,19.7211,0.0797467,0.152645,1.1735e-05,0.00482071,0.031397,0.364631,0.65339,0.0364456,0.119961
719,1717847663,2024-06-08 11:54 UTC,183906,293763,14.559,19.71,0.0903052,0.166226,1.27735e-05,0.00468915,0.0313983,0.363193,0.652654,0.0460839,0.142255
720,1717847963,2024-06-08 11:59 UTC,183782,293627,14.5306,19.6989,0.100987,0.179834,3.07422e-05,0.00463045,0.0314168,0.36176,0.651922,0.0570045,0.166513
721,1717848263,2024-06-08 12:04 UTC,183662,293471,14.5057,19.6639,0.109629,0.191101,1.83983e-05,0.00459395,0.0314168,0.360494,0.649601,0.0666771,0.188037
722,1717848563,2024-06-08 12:09 UTC,183542,293304,14.4814,19.6254,0.118007,0.202045,1.65753e-05,0.00461196,0.0314175,0.359255,0.647065,0.0767879,0.210209
723,1717848863,2024-06-08 12:14 UTC,183421,293135,14.4572,19.587,0.126409,0.212998,1.51902e-05,0.00467398,0.0314176,0.358021,0.644532,0.0876713,0.233577
724,1717849163,2024-06-08 12:19 UTC,183300,292963,14.433,19.5486,0.13483,0.224291,1.5079e-05,0.00478587,0.0314189,0.356792,0.642004,0.0993223,0.259017
725,1717849463,2024-06-08 12:24 UTC,183177,292789,14.4089,19.5101,0.143268,0.235748,1.69271e-05,0.00494357,0.031419,0.355569,0.639482,0.111743,0.286168
726,1717849762,2024-06-08 12:29 UTC,183054,292612,14.3849,19.4718,0.151691,0.247168,1.56709e-05,0.00515674,0.0314207,0.354354,0.636972,0.124889,0.314526
727,1717850062,2024-06-08 12:34 UTC,182930,292432,14.3608,19.4334,0.160154,0.258626,1.71682e-05,0.0054186,0.0314221,0.35314,0.63446,0.138845,0.34439
728,1717850362,2024-06-08 12:39 UTC,182806,292249,14.3369,19.3949,0.168625,0.270084,1.95304e-05,0.00574425,0.0314233,0.35193,0.631952,0.153569,0.375553
729,1717850662,2024-06-08 12:44 UTC,182679,292064,14.3129,19.3565,0.177105,0.281542,1.91962e-05,0.00612349,0.0314146,0.350726,0.62945,0.169068,0.408114
730,1717850962,2024-06-08 12:49 UTC,182553,291876,14.2891,19.318,0.185591,0.293,3.64794e-05,0.00652896,0.0314194,0.349527,0.626957,0.185324,0.441912
731,1717851262,2024-06-08 12:54 UTC,182426,291685,14.2653,19.2796,0.194083,0.304458,2.75805e-05,0.00692674,0.03142,0.348332,0.624459,0.202374,0.47723
732,1717851562,2024-06-08 12:59 UTC,182298,291492,14.2415,19.2411,0.202581,0.315916,2.29224e-05,0.00722913,0.0314208,0.347143,0.621972,0.220177,0.51382
733,1717851862,2024-06-08 13:04 UTC,182170,291296,14.2178,19.2027,0.207899,0.323263,1.68101e-05,0.00733159,0.0314215,0.345959,0.619489,0.231734,0.538119
734,1717852162,2024-06-08 13:09 UTC,182040,291097,14.1942,19.1643,0.212759,0.330013,2.80441e-05,0.00747258,0.0314231,0.344779,0.617011,0.242543,0.560747
735,1717852462,2024-06-08 13:14 UTC,181910,290895,14.1706,19.1258,0.217622,0.336763,1.64369e-05,0.00770219,0.03142,0.343605,0.614539,0.253611,0.583956
736,1717852762,2024-06-08 13:19 UTC,181779,290690,14.1471,19.0874,0.222488,0.343513,1.51422e-05,0.00810525,0.031421,0.342435,0.61207,0.264932,0.607583
737,1717853062,2024-06-08 13:24 UTC,181648,290483,14.1237,19.0489,0.227357,0.350264,1.80443e-05,0.00871704,0.0314217,0.34127,0.609608,0.276502,0.631609
738,1717853362,2024-06-08 13:29 UTC,181516,290274,14.1002,19.0105,0.232229,0.357014,1.6392e-05,0.00956177,0.031423,0.34011,0.60715,0.288338,0.656313
739,1717853662,2024-06-08 13:34 UTC,181384,290061,14.0769,18.9721,0.237104,0.363765,1.66633e-05,0.0106607,0.0314242,0.338955,0.604697,0.300426,0.681413
740,1717853962,2024-06-08 13:39 UTC,181251,289846,14.0536,18.9336,0.241981,0.370515,1.77482e-05,0.0120297,0.0314255,0.337805,0.602249,0.312768,0.706876
741,1717854262,2024-06-08 13:44 UTC,181117,289627,14.0304,18.8952,0.24686,0.377266,1.76405e-05,0.013611,0.031427,0.33666,0.599806,0.325373,0.732924
742,1717854562,2024-06-08 13:49 UTC,180982,289406,14.0072,18.8567,0.251742,0.384016,1.66973e-05,0.0150822,0.0314269,0.33552,0.597367,0.338229,0.759353
743,1717854862,2024-06-08 13:54 UTC,180846,289183,13.9841,18.8183,0.256626,0.390767,1.90631e-05,0.0158865,0.0314288,0.334385,0.594935,0.35134,0.786319
744,1717855162,2024-06-08 13:59 UTC,180710,288956,13.961,18.7798,0.261511,0.397518,1.75094e-05,0.0161462,0.031433,0.333255,0.592507,0.364713,0.813687
745,1717855461,2024-06-08 14:04 UTC,180572,288727,13.9381,18.7415,0.262697,0.399178,7.63166e-06,0.0162568,0.0314268,0.332134,0.590092,0.368016,0.8206
746,1717855761,2024-06-08 14:09 UTC,180435,288495,13.9152,18.7031,0.263351,0.400104,6.97208e-06,0.0162878,0.0314272,0.331014,0.587674,0.369813,0.824398
747,1717856061,2024-06-08 14:14 UTC,180297,288260,13.8923,18.6647,0.264008,0.40103,1.17886e-05,0.0163852,0.031428,0.329898,0.58526,0.371625,0.828201
748,1717856361,2024-06-08 14:19 UTC,180158,288022,13.8695,18.6262,0.264668,0.401956,7.52039e-06,0.0165883,0.0314279,0.328788,0.582852,0.373444,0.832067
749,1717856661,2024-06-08 14:24 UTC,180019,287782,13.8468,18.5878,0.265331,0.402882,2.55616e-05,0.0170328,0.031437,0.327682,0.58045,0.375274,0.835657
750,1717856961,2024-06-08 14:29 UTC,179879,287538,13.8241,18.5493,0.265997,0.403809,1.42201e-05,0.0177803,0.0314376,0.326582,0.578051,0.377121,0.839712
751,1717857261,2024-06-08 14:34 UTC,179739,287292,13.8014,18.5109,0.266666,0.404735,1.01208e-05,0.0188945,0.0314383,0.325486,0.575657,0.378975,0.843569
752,1717857561,2024-06-08 14:39 UTC,179598,287043,13.7789,18.4725,0.267339,0.405662,1.19283e-05,0.0205282,0.031442,0.324396,0.57327,0.380836,0.847506
753,1717857861,2024-06-08 14:44 UTC,179456,286791,13.7564,18.434,0.268014,0.406589,1.03318e-05,0.0230395,0.0314435,0.32331,0.570886,0.382708,0.851298
754,1717858161,2024-06-08 14:49 UTC,179314,286537,13.7339,18.3956,0.268692,0.407516,8.05086e-06,0.0271125,0.0314453,0.32223,0.568507,0.384596,0.855197
755,1717858461,2024-06-08 14:54 UTC,179171,286279,13.7115,18.3571,0.269373,0.408443,8.49973e-06,0.0335701,0.0314468,0.321154,0.566134,0.386489,0.859143
756,1717858761,2024-06-08 14:59 UTC,179027,286019,13.6892,18.3187,0.270057,0.40937,7.76918e-06,0.0424156,0.0314423,0.320083,0.563765,0.388392,0.863037
757,1717859061,2024-06-08 15:04 UTC,178905,285874,13.67,18.2893,0.267355,0.406149,1.0486e-05,0.0523603,0.0314424,0.319216,0.561959,0.380801,0.849557
758,1717859361,2024-06-08 15:09 UTC,178792,285775,13.6512,18.2618,0.264148,0.402307,1.18823e-05,0.0626605,0.0314405,0.31838,0.560267,0.371867,0.833597
759,1717859661,2024-06-08 15:14 UTC,178680,285677,13.6324,18.2342,0.260942,0.398467,1.18291e-05,0.0721089,0.0314474,0.317546,0.558579,0.363038,0.817739
760,1717859961,2024-06-08 15:19 UTC,178567,285580,13.6137,18.2067,0.257736,0.394626,1.29249e-05,0.0818159,0.0314475,0.316714,0.556895,0.354326,0.802076
761,1717860261,2024-06-08 15:24 UTC,178453,285483,13.595,18.1793,0.254532,0.390787,1.25828e-05,0.0913084,0.0314384,0.315884,0.555216,0.34572,0.786504
762,1717860561,2024-06-08 15:29 UTC,178340,285387,13.5762,18.1518,0.251328,0.386947,1.24543e-05,0.100457,0.0314354,0.315057,0.553541,0.337227,0.771167
763,1717860861,2024-06-08 15:34 UTC,178228,285291,13.5575,18.1244,0.248124,0.383109,1.38917e-05,0.0846042,0.0314452,0.314231,0.551871,0.328848,0.755935
764,1717861161,2024-06-08 15:39 UTC,178115,285196,13.5388,18.0999,0.244922,0.37927,1.165e-05,0.0603063,0.0314452,0.313408,0.55038,0.320577,0.740871
765,1717861460,2024-06-08 15:44 UTC,178002,285101,13.5202,18.0758,0.241732,0.375445,1.00853e-05,0.0423515,0.0314458,0.312589,0.548914,0.312443,0.725984
766,1717861760,2024-06-08 15:49 UTC,177886,285006,13.5015,18.0536,0.238531,0.371608,1.56845e-05,0.031773,0.0314303,0.31177,0.547568,0.30439,0.711134
767,1717862060,2024-06-08 15:54 UTC,177772,284912,13.4829,18.0344,0.235332,0.367771,2.70142e-05,0.0259069,0.031431,0.310953,0.546405,0.296462,0.696735
768,1717862360,2024-06-08 15:59 UTC,177659,284819,13.4643,18.0153,0.232134,0.363935,3.0912e-05,0.0223899,0.0314308,0.310138,0.545246,0.288637,0.682146
769,1717862660,2024-06-08 16:04 UTC,177546,284726,13.4456,17.9962,0.226894,0.357631,3.36205e-05,0.0199714,0.0314313,0.309325,0.544089,0.276104,0.658807
770,1717862960,2024-06-08 16:09 UTC,177433,284633,13.427,17.9771,0.221343,0.350949,2.97503e-05,0.0181517,0.0314312,0.308514,0.542934,0.26315,0.634253
771,1717863260,2024-06-08 16:14 UTC,177320,284541,13.4084,17.958,0.215796,0.344268,2.47332e-05,0.0168007,0.0314312,0.307705,0.541782,0.250518,0.610382
772,1717863560,2024-06-08 16:19 UTC,177206,284449,13.3898,17.9389,0.210251,0.337842,2.40139e-05,0.0158165,0.0314317,0.306898,0.540632,0.238218,0.587885
773,1717863860,2024-06-08 16:24 UTC,177093,284358,13.3713,17.9199,0.204711,0.331516,2.1521e-05,0.0151409,0.0314337,0.306094,0.539485,0.226243,0.56609
774,1717864160,2024-06-08 16:29 UTC,176980,284267,13.3527,17.9009,0.199175,0.325193,2.06422e-05,0.014746,0.0314356,0.305291,0.53834,0.214604,0.544708
775,1717864460,2024-06-08 16:34 UTC,176867,284176,13.3342,17.8818,0.193644,0.318876,1.69467e-05,0.0146233,0.0314354,0.304491,0.537198,0.203289,0.523762
776,1717864760,2024-06-08 16:39 UTC,176753,284086,13.3157,17.8629,0.188117,0.312563,3.04793e-05,0.0148062,0.0314359,0.303692,0.536058,0.192296,0.503177
777,1717865060,2024-06-08 16:44 UTC,176640,283997,13.2972,17.8439,0.182597,0.306252,4.58791e-05,0.0153489,0.0314442,0.302896,0.534921,0.181652,0.483018
778,1717865360,2024-06-08 16:49 UTC,176527,283908,13.2787,17.825,0.177083,0.299946,2.59634e-05,0.0163339,0.0314441,0.302102,0.533786,0.171334,0.463249
779,1717865660,2024-06-08 16:54 UTC,176413,283819,13.2602,17.8061,0.171576,0.293642,2.41691e-05,0.0179129,0.0314449,0.30131,0.532653,0.161347,0.444146
780,1717865960,2024-06-08 16:59 UTC,176300,283731,13.2417,17.7872,0.166077,0.287343,1.98514e-05,0.0203388,0.0314449,0.30052,0.531523,0.15168,0.425275
781,1717866260,2024-06-08 17:04 UTC,176187,283643,13.2233,17.7683,0.160398,0.280347,2.34662e-05,0.0239997,0.0314457,0.299732,0.530396,0.141945,0.40485
782,1717866560,2024-06-08 17:09 UTC,176073,283556,13.2048,17.7494,0.154695,0.273248,2.70052e-05,0.0294071,0.0314477,0.298946,0.529271,0.13249,0.384557
783,1717866860,2024-06-08 17:14 UTC,175959,283469,13.1864,17.7306,0.148998,0.266201,2.10733e-05,0.0368323,0.0314433,0.298162,0.528148,0.12339,0.365127
784,1717867160,2024-06-08 17:19 UTC,175846,283383,13.168,17.7118,0.14331,0.259294,2.46928e-05,0.0452145,0.0314542,0.297381,0.527028,0.114639,0.346279
785,1717867459,2024-06-08 17:24 UTC,175733,283297,13.1497,17.6931,0.137648,0.25243,2.40178e-05,0.0539641,0.0314541,0.296604,0.525915,0.106265,0.328214
786,1717867759,2024-06-08 17:29 UTC,175619,283211,13.1313,17.6743,0.131978,0.245547,2.35202e-05,0.0632974,0.0314548,0.295826,0.5248,0.0982119,0.31063
787,1717868059,2024-06-08 17:34 UTC,175505,283126,13.113,17.6555,0.126319,0.238669,2.18694e-05,0.0733904,0.031456,0.295051,0.523687,0.0905075,0.293361
788,1717868359,2024-06-08 17:39 UTC,175392,283041,13.0946,17.6368,0.120674,0.231797,1.9645e-05,0.0843012,0.0314566,0.294278,0.522577,0.0831541,0.276775
789,1717868659,2024-06-08 17:44 UTC,175277,282957,13.0763,17.6181,0.115046,0.224931,1.81129e-05,0.0956702,0.0314529,0.293506,0.521469,0.0761458,0.260588
790,1717868959,2024-06-08 17:49 UTC,175164,282873,13.058,17.5994,0.109437,0.218071,1.58858e-05,0.0731027,0.031454,0.292737,0.520364,0.069492,0.244928
791,1717869259,2024-06-08 17:54 UTC,175050,282789,13.0397,17.5808,0.103852,0.211219,1.34578e-05,0.0326176,0.0314545,0.29197,0.519261,0.0631858,0.229777
792,1717869559,2024-06-08 17:59 UTC,174936,282706,13.0214,17.5622,0.0982962,0.204375,1.29013e-05,0.0172613,0.0314557,0.291205,0.518161,0.0572289,0.21515
793,1717869859,2024-06-08 18:04 UTC,174828,282659,13.0336,17.6043,0.0942148,0.198965,9.50063e-06,0.0131423,0.0314576,0.29179,0.520649,0.0530041,0.203883
794,1717870159,2024-06-08 18:09 UTC,174722,282626,13.0507,17.656,0.0903721,0.193785,8.78415e-06,0.0114569,0.0314583,0.292592,0.523714,0.0491822,0.193412
795,1717870459,2024-06-08 18:14 UTC,174616,282594,13.0677,17.7078,0.0865406,0.18861,9.56686e-06,0.010328,0.0314591,0.293397,0.526789,0.0455232,0.183195
796,1717870759,2024-06-08 18:19 UTC,174511,282563,13.0848,17.7595,0.0827225,0.183439,8.45214e-06,0.00945021,0.0314592,0.294205,0.529874,0.0420248,0.173321
797,1717871059,2024-06-08 18:24 UTC,174405,282533,13.102,17.8113,0.078921,0.178274,8.02682e-06,0.00873532,0.0314604,0.295015,0.532968,0.0386912,0.163706
798,1717871359,2024-06-08 18:29 UTC,174300,282504,13.1191,17.8631,0.0751404,0.173114,6.86829e-06,0.00813444,0.0314605,0.295829,0.536073,0.0355194,0.154362
799,1717871659,2024-06-08 18:34 UTC,174195,282475,13.1363,17.9149,0.0713864,0.16796,1.08422e-05,0.00762343,0.0314621,0.296646,0.539187,0.0325109,0.145328
800,1717871959,2024-06-08 18:39 UTC,174089,282448,13.1534,17.9667,0.0676671,0.162813,9.06166e-06,0.00718282,0.0314657,0.297466,0.542311,0.0296644,0.136535
801,1717872259,2024-06-08 18:44 UTC,173984,282421,13.1706,18.0186,0.0639937,0.157674,8.62793e-06,0.00680042,0.031467,0.298288,0.545445,0.0269813,0.128025
802,1717872559,2024-06-08 18:49 UTC,173879,282396,13.1879,18.0704,0.0603825,0.152542,5.88092e-06,0.006464,0.0314677,0.299114,0.548588,0.0244575,0.119848
803,1717872859,2024-06-08 18:54 UTC,173774,282371,13.2051,18.1223,0.0568571,0.14742,9.13008e-06,0.00616917,0.0314697,0.299943,0.551741,0.0220954,0.111938
804,1717873158,2024-06-08 18:59 UTC,173670,282346,13.2223,18.174,0.053461,0.142324,7.57542e-06,0.00590659,0.0314696,0.300772,0.554894,0.0198953,0.104343
805,1717873458,2024-06-08 19:04 UTC,173565,282323,13.2396,18.2259,0.0521265,0.140167,1.25329e-05,0.00567803,0.03147,0.301606,0.558067,0.0190295,0.101179
806,1717873758,2024-06-08 19:09 UTC,173460,282301,13.2569,18.2778,0.0511199,0.13849,8.77683e-06,0.0054721,0.03147,0.302444,0.56125,0.0183828,0.0987714
807,1717874058,2024-06-08 19:14 UTC,173356,282279,13.2742,18.3297,0.0501179,0.136813,1.03501e-05,0.00528626,0.0314707,0.303284,0.564442,0.0177482,0.0963997
808,1717874358,2024-06-08 19:19 UTC,173252,282258,13.2915,18.3816,0.0491206,0.135136,7.70486e-06,0.00511533,0.0314711,0.304128,0.567645,0.0171262,0.0940607
809,1717874658,2024-06-08 19:24 UTC,173146,282239,13.3089,18.4336,0.0481284,0.133459,7.05403e-06,0.00495553,0.031465,0.304975,0.570857,0.0165182,0.0917265
810,1717874958,2024-06-08 19:29 UTC,173042,282220,13.3263,18.4855,0.0471415,0.131782,7.57376e-06,0.00480829,0.0314662,0.305824,0.574079,0.0159238,0.0894531
811,1717875258,2024-06-08 19:34 UTC,172938,282202,13.3437,18.5375,0.0461601,0.130105,5.72168e-06,0.00467214,0.0314669,0.306677,0.577311,0.0153415,0.0871782
812,1717875558,2024-06-08 19:39 UTC,172834,282184,13.3611,18.5894,0.0451847,0.128428,6.4294e-06,0.00454687,0.0314669,0.307533,0.580553,0.0147729,0.084943
813,1717875858,2024-06-08 19:44 UTC,172730,282168,13.3785,18.6414,0.0442154,0.126751,5.49059e-06,0.0032342,0.0314668,0.308391,0.583804,0.0142166,0.0827392
