frame,epoch_utc,datetime_utc,ice_strength_mean,ice_strength_max,wind_speed_mean,wind_speed_max,current_speed_mean,current_speed_max,ice_speed_mean,ice_speed_max,fractured_fraction,wind_drag_mean,wind_drag_max,current_drag_mean,current_drag_max
1,1748477099,2025-05-29 00:04 UTC,291238,366045,3.34814,7.38433,0.367925,0.477295,1.00883e-05,2.34198e-05,0,0.0207198,0.0916077,0.719507,1.17314
2,1748477399,2025-05-29 00:09 UTC,291222,366033,3.3351,7.13747,0.371176,0.482061,2.09127e-05,4.83741e-05,0,0.0205177,0.0855854,0.732102,1.19659
3,1748477699,2025-05-29 00:14 UTC,291206,366021,3.32282,6.90509,0.374426,0.486827,3.22323e-05,7.50838e-05,0,0.0203245,0.0801034,0.744811,1.22027
4,1748477999,2025-05-29 00:19 UTC,291190,366010,3.31132,6.82433,0.377677,0.491594,4.43421e-05,0.000103084,0,0.0201402,0.0782401,0.757632,1.24418
5,1748478299,2025-05-29 00:24 UTC,291173,366000,3.30062,6.83385,0.380928,0.49636,5.69505e-05,0.000132011,0,0.0199647,0.0784586,0.770566,1.26832
6,1748478598,2025-05-29 00:29 UTC,291157,365990,3.29074,6.84338,0.384168,0.501111,0.000201056,0.00147378,7.26378e-05,0.0197994,0.0786778,0.783193,1.2926
7,1748478898,2025-05-29 00:34 UTC,291151,365980,3.28164,6.85301,0.387419,0.505877,0.000204982,0.00475857,0.000293752,0.019641,0.0788986,0.796315,1.31439
8,1748479198,2025-05-29 00:39 UTC,291134,365972,3.27336,6.86269,0.39067,0.510644,0.000454247,0.00481648,0.00137731,0.0194889,0.0791216,0.810846,1.34729
9,1748479498,2025-05-29 00:44 UTC,291118,365963,3.26589,6.87242,0.393921,0.51541,0.000470845,0.00526801,0.00599902,0.0193508,0.079349,0.822721,1.3656
10,1748479798,2025-05-29 00:49 UTC,291102,365956,3.25923,6.8822,0.397173,0.520177,0.00153932,0.0404031,0.0192962,0.0192199,0.0795745,0.833823,1.39035
11,1748480098,2025-05-29 00:54 UTC,291097,365948,3.2534,6.89203,0.400424,0.524944,0.00297546,0.0579249,0.0400465,0.0191132,0.0798223,0.839233,1.3949
12,1748480398,2025-05-29 00:59 UTC,291085,365941,3.24838,6.90192,0.403676,0.529884,0.00386145,0.103497,0.0613876,0.019,0.0801015,0.850558,1.42921
13,1748480697,2025-05-29 01:04 UTC,291092,365936,3.2442,6.91183,0.401468,0.527881,0.000763325,0.0697234,0.0732632,0.0188685,0.0802703,0.852699,1.43478
14,1748480997,2025-05-29 01:09 UTC,291076,365931,3.24082,6.92182,0.399215,0.525825,0.000209029,0.0274081,0.0746873,0.018761,0.0804897,0.84557,1.42768
15,1748481297,2025-05-29 01:14 UTC,291060,365926,3.23825,6.93186,0.396963,0.523769,0.000282985,0.0196171,0.0747076,0.018664,0.0807257,0.836993,1.41381
16,1748481597,2025-05-29 01:19 UTC,291045,365922,3.2365,6.94195,0.394712,0.521714,0.000181305,0.0197206,0.0747097,0.0185756,0.0809595,0.826549,1.40358
17,1748481897,2025-05-29 01:24 UTC,291033,365919,3.23555,6.9521,0.392461,0.519659,0.000165682,0.0185484,0.074728,0.0184925,0.0811968,0.817529,1.39222
18,1748482197,2025-05-29 01:29 UTC,291017,365916,3.23542,6.96229,0.39021,0.517604,0.000116267,0.016935,0.0747283,0.0184164,0.0814351,0.807713,1.37926
19,1748482497,2025-05-29 01:34 UTC,291003,365914,3.23609,6.97254,0.387959,0.515551,0.000111409,0.0228574,0.0747282,0.0183458,0.0816753,0.798095,1.36964
20,1748482796,2025-05-29 01:39 UTC,290992,365912,3.23757,6.9828,0.385717,0.513504,7.96131e-05,0.0300481,0.0747274,0.0182796,0.0819157,0.789058,1.35817
21,1748483096,2025-05-29 01:44 UTC,290977,365911,3.23987,6.99314,0.383467,0.511452,7.95755e-05,0.021893,0.0747274,0.0182189,0.0821594,0.779764,1.34728
22,1748483396,2025-05-29 01:49 UTC,290963,365910,3.24298,7.00354,0.381218,0.5094,7.37126e-05,0.0263815,0.0747271,0.018163,0.0824032,0.77041,1.33581
23,1748483696,2025-05-29 01:54 UTC,290949,365911,3.24691,7.03109,0.378969,0.507348,6.49201e-05,0.0549097,0.0747267,0.018111,0.0830529,0.761349,1.32511
24,1748483996,2025-05-29 01:59 UTC,290936,365911,3.25166,7.27678,0.376721,0.505297,5.35431e-05,0.0535915,0.0747302,0.0180632,0.0889587,0.752201,1.31499
25,1748484296,2025-05-29 02:04 UTC,290922,365912,3.25722,7.53308,0.369187,0.496165,5.17638e-05,0.0243899,0.0747314,0.0180184,0.0953351,0.722461,1.26805
26,1748484595,2025-05-29 02:09 UTC,290910,365914,3.26358,7.79293,0.361609,0.486968,5.56226e-05,0.015184,0.0747362,0.0179772,0.102026,0.693005,1.22134
27,1748484895,2025-05-29 02:14 UTC,290897,365916,3.27077,8.05762,0.354008,0.477742,5.49363e-05,0.0110916,0.0747382,0.0179387,0.109073,0.664109,1.17606
28,1748485195,2025-05-29 02:19 UTC,290885,365919,3.27878,8.32592,0.346408,0.468517,5.43329e-05,0.0082696,0.0747405,0.0179026,0.116456,0.635781,1.13079
29,1748485495,2025-05-29 02:24 UTC,290876,365923,3.2876,8.5975,0.338811,0.459294,6.21717e-05,0.00663711,0.0747531,0.0178684,0.124177,0.608134,1.08711
30,1748485795,2025-05-29 02:29 UTC,290865,365926,3.29725,8.87204,0.331215,0.450073,5.65169e-05,0.00620913,0.0747728,0.0178361,0.132238,0.581021,1.04353
31,1748486095,2025-05-29 02:34 UTC,290854,365931,3.30774,9.14929,0.323622,0.440853,4.81813e-05,0.00583289,0.0747842,0.0178051,0.140632,0.554543,1.00111
32,1748486395,2025-05-29 02:39 UTC,290843,365936,3.31907,9.429,0.316032,0.431635,6.34327e-05,0.00547908,0.0748111,0.0177749,0.149362,0.528739,0.959839
33,1748486694,2025-05-29 02:44 UTC,290832,365941,3.33125,9.71001,0.308469,0.422449,4.94398e-05,0.0051009,0.07482,0.0177454,0.158394,0.503591,0.919422
34,1748486994,2025-05-29 02:49 UTC,290822,365947,3.34439,9.99403,0.300884,0.413235,4.80645e-05,0.00482373,0.0748479,0.0177157,0.167797,0.478995,0.879767
35,1748487294,2025-05-29 02:54 UTC,290812,365954,3.35855,10.2799,0.293302,0.404023,3.51486e-05,0.00449211,0.0748676,0.0176858,0.177536,0.454982,0.840819
36,1748487594,2025-05-29 02:59 UTC,290803,365961,3.37377,10.5676,0.285723,0.394813,4.4306e-05,0.00419731,0.0748979,0.0176547,0.187611,0.431663,0.803171
37,1748487894,2025-05-29 03:04 UTC,290805,365965,3.32018,10.4181,0.273813,0.380121,6.02402e-05,0.00385241,0.0749152,0.0170241,0.182341,0.396444,0.744479
38,1748488194,2025-05-29 03:09 UTC,290810,365968,3.2662,10.3128,0.261817,0.365433,6.23794e-05,0.00353367,0.0749333,0.0164019,0.178676,0.362454,0.688098
39,1748488494,2025-05-29 03:14 UTC,290817,365971,3.2133,10.247,0.249824,0.350765,6.55164e-05,0.00322312,0.0749638,0.0158003,0.1764,0.330002,0.633977
40,1748488793,2025-05-29 03:19 UTC,290824,365975,3.16169,10.1814,0.237874,0.336149,5.62303e-05,0.00296888,0.0749852,0.0152212,0.174151,0.299139,0.582262
41,1748489093,2025-05-29 03:24 UTC,290832,365979,3.1111,10.1159,0.225887,0.321488,6.18546e-05,0.00266252,0.075027,0.01466,0.171916,0.269728,0.532575
42,1748489393,2025-05-29 03:29 UTC,290841,365984,3.06179,10.0505,0.213906,0.306833,5.1083e-05,0.00247029,0.0750683,0.0141187,0.1697,0.241843,0.485096
43,1748489693,2025-05-29 03:34 UTC,290852,365989,3.01384,9.98521,0.20193,0.292184,7.35134e-05,0.00219666,0.0751129,0.0135965,0.167504,0.215572,0.44013
44,1748489993,2025-05-29 03:39 UTC,290863,365994,2.96736,9.92014,0.18996,0.277541,7.29843e-05,0.00194361,0.0751513,0.0130934,0.165327,0.190745,0.396816
45,1748490293,2025-05-29 03:44 UTC,290875,366000,2.92243,9.85942,0.177997,0.262906,0.000169066,0.00165477,0.0751994,0.012608,0.16331,0.167647,0.357829
46,1748490593,2025-05-29 03:49 UTC,290888,366007,2.87918,9.804,0.166045,0.248281,7.62564e-05,0.00141793,0.0752446,0.0121416,0.161479,0.145694,0.317546
47,1748490892,2025-05-29 03:54 UTC,290902,366014,2.83782,9.74893,0.154144,0.233762,9.46962e-05,0.00409834,0.0752797,0.0116925,0.15967,0.125635,0.282175
48,1748491192,2025-05-29 03:59 UTC,290917,366021,2.79817,9.69384,0.142218,0.219279,9.77118e-05,0.00106061,0.0753208,0.011258,0.15787,0.106956,0.248079
49,1748491492,2025-05-29 04:04 UTC,290933,366029,2.76043,9.63892,0.128071,0.20204,9.31633e-05,0.000854814,0.0753819,0.0108387,0.156087,0.0868449,0.210416
50,1748491792,2025-05-29 04:09 UTC,290949,366037,2.72468,9.58417,0.113882,0.18476,5.654e-05,0.000682246,0.0754045,0.0104336,0.154318,0.0687815,0.17581
51,1748492092,2025-05-29 04:14 UTC,290967,366045,2.69098,9.52959,0.0997183,0.167528,5.75799e-05,0.000565864,0.0754361,0.0100412,0.152566,0.0529526,0.14464
52,1748492392,2025-05-29 04:19 UTC,290986,366054,2.65943,9.47519,0.0855928,0.15036,5.59364e-05,0.0104708,0.0754685,0.00966075,0.150829,0.0392579,0.116496
53,1748492691,2025-05-29 04:24 UTC,291005,366064,2.63021,9.42115,0.0715755,0.133338,5.98541e-05,0.000389873,0.0755016,0.00929223,0.149113,0.0277513,0.0917773
54,1748492991,2025-05-29 04:29 UTC,291025,366073,2.60318,9.36711,0.0576205,0.116387,6.37985e-05,0.00209116,0.0755818,0.00893226,0.147408,0.0183471,0.0698162
55,1748493291,2025-05-29 04:34 UTC,291046,366084,2.57851,9.32066,0.0439094,0.0996733,3.31365e-05,0.00033975,0.0755997,0.00858083,0.145949,0.0111033,0.0512564
56,1748493591,2025-05-29 04:39 UTC,291068,366094,2.55628,9.2979,0.0312058,0.0833638,2.63608e-05,0.000372831,0.0756081,0.0082367,0.145237,0.00596534,0.035807
57,1748493891,2025-05-29 04:44 UTC,291091,366105,2.53653,9.2753,0.0222988,0.0676542,2.90371e-05,0.000408592,0.0756125,0.00789871,0.144532,0.00257187,0.023593
58,1748494191,2025-05-29 04:49 UTC,291114,366117,2.51926,9.25288,0.0190175,0.0535681,2.24734e-05,0.000474187,0.0756147,0.00756591,0.143835,0.00108421,0.0147786
59,1748494491,2025-05-29 04:54 UTC,291139,366128,2.50453,9.23062,0.0236615,0.0635039,2.40691e-05,0.000592881,0.0756258,0.00723699,0.143144,0.00302211,0.0207692
60,1748494790,2025-05-29 04:59 UTC,291164,366140,2.49246,9.2493,0.034213,0.0813196,7.98215e-05,0.000993194,0.0757114,0.00691184,0.143723,0.0067745,0.033916
61,1748495090,2025-05-29 05:04 UTC,291190,366153,2.48307,9.30838,0.0460542,0.0971606,3.29065e-05,0.000786216,0.0757352,0.0065875,0.145565,0.0120649,0.0485922
62,1748495390,2025-05-29 05:09 UTC,291217,366166,2.47643,9.3676,0.0586252,0.112952,3.45368e-05,0.000816116,0.0757641,0.00626343,0.147423,0.0191637,0.0656103
63,1748495690,2025-05-29 05:14 UTC,291244,366180,2.47253,9.42696,0.0715284,0.128759,3.46192e-05,0.000857721,0.0757748,0.00593872,0.149298,0.0281469,0.08532
64,1748495990,2025-05-29 05:19 UTC,291269,366193,2.47138,9.58309,0.0845974,0.144575,6.41933e-05,0.000929094,0.0758203,0.00561218,0.154284,0.0389855,0.107491
65,1748496290,2025-05-29 05:24 UTC,291298,366208,2.47295,9.78475,0.097759,0.160398,5.73427e-05,0.0011941,0.0758871,0.00528311,0.160846,0.0517502,0.1324
66,1748496590,2025-05-29 05:29 UTC,291328,366222,2.4771,9.98777,0.110977,0.176226,6.30823e-05,0.00161912,0.0759402,0.00495023,0.16759,0.0663866,0.159837
67,1748496889,2025-05-29 05:34 UTC,291359,366237,2.48369,10.1914,0.124188,0.192173,6.47642e-05,0.00101853,0.0759714,0.00461378,0.174492,0.0828436,0.190025
68,1748497189,2025-05-29 05:39 UTC,291390,366253,2.49264,10.3969,0.137469,0.208204,0.000117872,0.00198341,0.0762009,0.00427086,0.181599,0.101223,0.222644
69,1748497489,2025-05-29 05:44 UTC,291422,366269,2.50388,10.6035,0.150767,0.224243,7.29697e-05,0.00101567,0.0762808,0.00392194,0.188889,0.121548,0.258597
70,1748497789,2025-05-29 05:49 UTC,291455,366285,2.51734,10.8112,0.16408,0.240307,0.000104199,0.00217964,0.0763819,0.00356639,0.19636,0.143757,0.297447
71,1748498089,2025-05-29 05:54 UTC,291488,366302,2.53296,11.0199,0.177402,0.256372,0.000170168,0.00117887,0.0765926,0.00320351,0.204015,0.167732,0.337387
72,1748498389,2025-05-29 05:59 UTC,291523,366319,2.55069,11.2295,0.190733,0.272438,0.000114636,0.00107977,0.0767169,0.00283374,0.211851,0.19378,0.382055
73,1748498689,2025-05-29 06:04 UTC,291609,366339,2.51248,11.1374,0.200483,0.282796,0.000353063,0.00334089,0.0772347,0.0026511,0.20839,0.213586,0.411249
74,1748498988,2025-05-29 06:09 UTC,291710,366361,2.4733,11.0344,0.21007,0.292903,0.000132613,0.000618179,0.077397,0.002489,0.204553,0.234743,0.441711
75,1748499288,2025-05-29 06:14 UTC,291815,366383,2.43511,10.9313,0.219692,0.303044,0.000110741,0.000814937,0.0776054,0.00233751,0.200747,0.256643,0.47245
76,1748499588,2025-05-29 06:19 UTC,291923,366405,2.39815,10.8284,0.229318,0.313185,0.000120402,0.000729459,0.0778524,0.00219805,0.196987,0.279517,0.505224
77,1748499888,2025-05-29 06:24 UTC,292035,366428,2.36247,10.7257,0.238946,0.323327,0.000417075,0.00318971,0.0785509,0.00207028,0.193269,0.302697,0.537865
78,1748500188,2025-05-29 06:29 UTC,292150,366452,2.32817,10.6233,0.248577,0.333468,0.000178817,0.00161933,0.0796243,0.00195804,0.189596,0.328204,0.570231
79,1748500488,2025-05-29 06:34 UTC,292269,366476,2.29533,10.5233,0.258211,0.34361,0.000126629,0.00177228,0.0798642,0.00185835,0.186041,0.35405,0.608004
80,1748500787,2025-05-29 06:39 UTC,292391,366500,2.26419,10.4395,0.267814,0.353717,0.000210304,0.00188577,0.0807702,0.0017732,0.183091,0.380757,0.644448
81,1748501087,2025-05-29 06:44 UTC,292519,366525,2.23467,10.3559,0.277451,0.363859,0.000231528,0.00125658,0.0812136,0.0017017,0.180173,0.408477,0.681614
82,1748501387,2025-05-29 06:49 UTC,292658,366550,2.20703,10.2729,0.28709,0.374001,0.000193886,0.000729231,0.0819925,0.00164479,0.177294,0.437381,0.719214
83,1748501687,2025-05-29 06:54 UTC,292783,366576,2.18133,10.1903,0.29673,0.384143,0.00048129,0.002467,0.0833786,0.00160162,0.174455,0.466424,0.759912
84,1748501987,2025-05-29 06:59 UTC,292917,366602,2.15767,10.1083,0.306372,0.394285,0.000220512,0.00311236,0.0839705,0.00157301,0.171657,0.497884,0.798949
85,1748502287,2025-05-29 07:04 UTC,293055,366628,2.13613,10.0267,0.310916,0.398124,9.33457e-05,0.000969249,0.0841753,0.00155716,0.168899,0.513199,0.816026
86,1748502587,2025-05-29 07:09 UTC,293195,366655,2.11681,9.94575,0.31523,0.401715,0.000304081,0.00184014,0.0852578,0.00155302,0.166183,0.527035,0.83022
87,1748502886,2025-05-29 07:14 UTC,293338,366683,2.09988,9.8905,0.319531,0.406081,9.52612e-05,0.00193443,0.0854063,0.00155972,0.164341,0.542037,0.849062
88,1748503186,2025-05-29 07:19 UTC,293484,366710,2.08533,9.84285,0.323846,0.411883,0.000211115,0.00204608,0.0859457,0.00157645,0.162762,0.556467,0.871711
89,1748503486,2025-05-29 07:24 UTC,293633,366739,2.07336,9.79586,0.328161,0.417686,0.00019903,0.00210218,0.0864188,0.00160203,0.161208,0.571472,0.89834
90,1748503786,2025-05-29 07:29 UTC,293785,366767,2.06401,9.75403,0.332477,0.423488,0.000105631,0.00223002,0.0865823,0.00163564,0.159837,0.586826,0.923294
91,1748504086,2025-05-29 07:34 UTC,293939,366797,2.05737,9.71943,0.336793,0.42929,0.000529858,0.00243278,0.0875966,0.00167645,0.158705,0.600928,0.945564
92,1748504386,2025-05-29 07:39 UTC,294096,366826,2.05348,9.68528,0.34111,0.435093,0.000104877,0.00234828,0.0879533,0.00172334,0.157592,0.6178,0.974327
93,1748504686,2025-05-29 07:44 UTC,294256,366856,2.05236,9.65716,0.345427,0.4409,0.000264381,0.00252291,0.0894863,0.00177621,0.156679,0.633427,1.00129
94,1748504985,2025-05-29 07:49 UTC,294418,366886,2.05402,9.64306,0.34973,0.446804,0.000157213,0.00368728,0.0896946,0.00183456,0.156221,0.649329,1.02684
95,1748505285,2025-05-29 07:54 UTC,294583,366917,2.05848,9.62898,0.354048,0.45273,0.000194103,0.00253345,0.0902821,0.00189853,0.155764,0.665344,1.0545
96,1748505585,2025-05-29 07:59 UTC,294750,366948,2.06578,9.61497,0.358367,0.458656,0.000211592,0.00248123,0.0916777,0.0019679,0.155312,0.681788,1.08013
97,1748505885,2025-05-29 08:04 UTC,294920,366980,2.07593,9.60102,0.356984,0.456803,7.47212e-05,0.00258698,0.0918008,0.00204238,0.154862,0.677034,1.07472
98,1748506185,2025-05-29 08:09 UTC,295092,367012,2.08889,9.58715,0.355304,0.45454,5.69743e-05,0.00252724,0.0918011,0.00212263,0.154415,0.670658,1.06438
99,1748506485,2025-05-29 08:14 UTC,295266,367045,2.10458,9.57335,0.353628,0.452277,5.35934e-05,0.00247969,0.0918064,0.00220909,0.15397,0.664199,1.05327
100,1748506785,2025-05-29 08:19 UTC,295443,367078,2.12285,9.55962,0.351954,0.450015,5.58391e-05,0.00239688,0.0918086,0.00230155,0.153529,0.658017,1.04342
101,1748507084,2025-05-29 08:24 UTC,295622,367111,2.1434,9.546,0.350289,0.447759,4.09927e-05,0.00231443,0.0918089,0.00240045,0.153092,0.651726,1.03279
102,1748507384,2025-05-29 08:29 UTC,295804,367145,2.16623,9.53241,0.348622,0.445496,3.49065e-05,0.00222817,0.0918088,0.00250674,0.152656,0.645437,1.0224
103,1748507684,2025-05-29 08:34 UTC,295987,367179,2.19114,9.51889,0.346958,0.443234,3.1026e-05,0.00213628,0.091809,0.00262022,0.152224,0.639186,1.0115
104,1748507984,2025-05-29 08:39 UTC,296173,367213,2.21801,9.50545,0.345297,0.440971,2.61638e-05,0.00203331,0.0918088,0.00274123,0.151794,0.633058,1.00173
105,1748508284,2025-05-29 08:44 UTC,296361,367248,2.24676,9.49207,0.343639,0.438708,2.69257e-05,0.0019268,0.0918088,0.00286998,0.151367,0.626955,0.991328
106,1748508584,2025-05-29 08:49 UTC,296552,367283,2.27725,9.47877,0.341985,0.436445,2.42277e-05,0.00182556,0.0918086,0.00300689,0.150943,0.620828,0.981058
107,1748508884,2025-05-29 08:54 UTC,296744,367319,2.30941,9.46554,0.340334,0.434182,1.81798e-05,0.0017265,0.0918089,0.00315198,0.150522,0.614782,0.971009
108,1748509183,2025-05-29 08:59 UTC,296939,367355,2.34301,9.45242,0.338693,0.431927,1.59369e-05,0.0016196,0.0918131,0.00330495,0.150105,0.608804,0.960757
109,1748509483,2025-05-29 09:04 UTC,297047,367330,2.3003,9.2794,0.331594,0.422934,3.33539e-05,0.00136226,0.0918165,0.00323147,0.14466,0.583498,0.92137
110,1748509783,2025-05-29 09:09 UTC,297130,367288,2.25342,9.09683,0.324173,0.413537,3.56242e-05,0.00127515,0.0918184,0.00314668,0.139024,0.557533,0.880809
111,1748510083,2025-05-29 09:14 UTC,297206,367244,2.20705,8.91434,0.316757,0.40414,3.54379e-05,0.0011909,0.0918183,0.0030645,0.133502,0.532171,0.84134
112,1748510383,2025-05-29 09:19 UTC,297275,367198,2.16124,8.73191,0.309348,0.394743,3.74746e-05,0.00110974,0.0918212,0.00298491,0.128094,0.507418,0.802679
113,1748510683,2025-05-29 09:24 UTC,297338,367150,2.11604,8.54956,0.301945,0.385346,3.74675e-05,0.00104763,0.0918234,0.00290783,0.1228,0.483269,0.764953
114,1748510982,2025-05-29 09:29 UTC,297394,367099,2.07162,8.36791,0.294574,0.375981,3.54737e-05,0.000982063,0.0918254,0.00283354,0.117637,0.459793,0.728204
115,1748511282,2025-05-29 09:34 UTC,297444,367046,2.02773,8.18573,0.287186,0.366584,3.55299e-05,0.000918927,0.0918252,0.00276147,0.11257,0.436856,0.692223
116,1748511582,2025-05-29 09:39 UTC,297488,366992,1.98457,8.00364,0.279806,0.357187,3.30716e-05,0.000855075,0.0918246,0.0026919,0.107618,0.414511,0.657174
117,1748511882,2025-05-29 09:44 UTC,297526,366935,1.94218,7.82166,0.272435,0.34779,3.46777e-05,0.000798663,0.0918294,0.00262476,0.10278,0.392789,0.623085
118,1748512182,2025-05-29 09:49 UTC,297559,366876,1.90064,7.63979,0.265073,0.338393,3.55341e-05,0.000730731,0.0918338,0.00256005,0.0980553,0.371669,0.589896
119,1748512482,2025-05-29 09:54 UTC,297586,366814,1.86,7.45803,0.257723,0.329379,3.24823e-05,0.000685622,0.0918345,0.00249778,0.0934453,0.351141,0.558812
120,1748512782,2025-05-29 09:59 UTC,297607,366751,1.82039,7.27639,0.250383,0.320705,3.52542e-05,0.000642535,0.0918449,0.00243793,0.0889492,0.331241,0.529821
121,1748513081,2025-05-29 10:04 UTC,297623,366686,1.78206,7.0955,0.239217,0.306441,4.81967e-05,0.000563352,0.0918472,0.00238071,0.0845813,0.302247,0.483783
122,1748513381,2025-05-29 10:09 UTC,297633,366618,1.74493,6.91414,0.227773,0.29285,4.58241e-05,0.000487399,0.0918605,0.00232587,0.080313,0.273876,0.441843
123,1748513681,2025-05-29 10:14 UTC,297638,366549,1.70935,6.73294,0.216338,0.27981,4.75388e-05,0.00042744,0.0918749,0.00227368,0.0761587,0.246933,0.403408
124,1748513981,2025-05-29 10:19 UTC,297638,366477,1.67564,6.55191,0.204914,0.266771,4.41153e-05,0.000370437,0.0918837,0.0022243,0.0721183,0.221404,0.366652
125,1748514281,2025-05-29 10:24 UTC,297633,366404,1.64412,6.37107,0.193504,0.253734,4.0054e-05,0.000317616,0.0918866,0.00217795,0.068192,0.197294,0.331712
126,1748514581,2025-05-29 10:29 UTC,297623,366329,1.61505,6.19042,0.182109,0.240699,4.29746e-05,0.000328265,0.0918892,0.00213478,0.0643798,0.174613,0.298472
127,1748514881,2025-05-29 10:34 UTC,297609,366251,1.58837,6.00999,0.170733,0.227666,4.60128e-05,0.000282683,0.0919074,0.002095,0.0606815,0.153353,0.267083
128,1748515180,2025-05-29 10:39 UTC,297589,366171,1.56404,5.8304,0.159419,0.21468,4.09349e-05,0.000269131,0.0919128,0.00205887,0.0571091,0.133563,0.237447
129,1748515480,2025-05-29 10:44 UTC,297564,366090,1.54188,5.65047,0.148097,0.201669,4.16675e-05,0.000271336,0.0919178,0.00202621,0.0536387,0.11513,0.209568
130,1748515780,2025-05-29 10:49 UTC,297535,366007,1.52204,5.47082,0.136813,0.18867,4.27803e-05,0.0002191,0.0919286,0.00199729,0.0502821,0.0981168,0.183403
131,1748516080,2025-05-29 10:54 UTC,297502,365921,1.50465,5.29149,0.125579,0.175677,3.44612e-05,0.000431501,0.0919331,0.00197221,0.0470398,0.0825062,0.159026
132,1748516380,2025-05-29 10:59 UTC,297463,365834,1.4899,5.11251,0.114411,0.16269,2.90786e-05,0.000102217,0.0919415,0.00195112,0.0439115,0.0683171,0.136389
133,1748516680,2025-05-29 11:04 UTC,297421,365745,1.47795,5.07051,0.102424,0.148291,3.00859e-05,0.000330462,0.0919412,0.00193414,0.0431928,0.0546146,0.11333
134,1748516980,2025-05-29 11:09 UTC,297374,365654,1.46895,5.17527,0.0904801,0.133799,2.67486e-05,0.000273096,0.0919431,0.00192143,0.0449962,0.042456,0.0922482
135,1748517279,2025-05-29 11:14 UTC,297322,365561,1.463,5.2797,0.0787355,0.119367,2.7555e-05,0.000148112,0.0919444,0.00191312,0.0468304,0.0319537,0.0734172
136,1748517579,2025-05-29 11:19 UTC,297266,365466,1.45996,5.38448,0.0672023,0.104903,2.37647e-05,0.000287217,0.0919576,0.00190928,0.0487075,0.0230197,0.056711
137,1748517879,2025-05-29 11:24 UTC,297206,365369,1.45982,5.48926,0.0560775,0.0904627,1.65024e-05,0.00015969,0.0919635,0.00190994,0.0506218,0.0156903,0.0421736
138,1748518179,2025-05-29 11:29 UTC,297142,365270,1.46261,5.59405,0.0456331,0.0760608,1.58466e-05,0.000249788,0.0919655,0.00191509,0.052573,0.00993624,0.0298158
139,1748518479,2025-05-29 11:34 UTC,297073,365170,1.46832,5.69885,0.0363128,0.0617237,1.38655e-05,0.000233183,0.0919657,0.00192468,0.0545612,0.00574645,0.0196401
140,1748518779,2025-05-29 11:39 UTC,297001,365067,1.47693,5.80365,0.0288182,0.0529407,1.38544e-05,0.000239413,0.0919659,0.00193859,0.0565864,0.00331404,0.0144271
141,1748519078,2025-05-29 11:44 UTC,296924,364963,1.48837,5.90811,0.0244691,0.0605449,1.39271e-05,0.000310213,0.0919701,0.00195667,0.0586416,0.00316174,0.018868
142,1748519378,2025-05-29 11:49 UTC,296844,364857,1.50265,6.01292,0.0250155,0.0710577,1.30582e-05,0.000226269,0.0919702,0.00197893,0.0607407,0.00467967,0.0259904
143,1748519678,2025-05-29 11:54 UTC,296759,364749,1.51965,6.11773,0.0318719,0.0833739,1.42017e-05,0.000245454,0.0919738,0.00200518,0.0628768,0.00733109,0.0357789
144,1748519978,2025-05-29 11:59 UTC,296670,364640,1.53923,6.22255,0.0421455,0.0968078,1.60752e-05,0.000327347,0.0919772,0.00203531,0.0650498,0.0114678,0.0482433
145,1748520278,2025-05-29 12:04 UTC,296537,364504,1.51241,6.15078,0.0515965,0.107233,2.74442e-05,0.000285961,0.0919866,0.00194399,0.0635578,0.0160663,0.0591691
146,1748520578,2025-05-29 12:09 UTC,296388,364361,1.48233,6.0652,0.0611909,0.117573,1.76413e-05,0.00042364,0.0919893,0.00184614,0.0618015,0.0216975,0.0711991
147,1748520878,2025-05-29 12:14 UTC,296232,364214,1.45282,5.9798,0.0709382,0.128062,1.62486e-05,0.000410944,0.0919889,0.00175159,0.0600735,0.0284214,0.084446
148,1748521177,2025-05-29 12:19 UTC,296067,364065,1.42403,5.89487,0.0807478,0.13863,2.14447e-05,0.000612223,0.0919952,0.00166062,0.0583791,0.0362127,0.0989536
149,1748521477,2025-05-29 12:24 UTC,295896,363913,1.39584,5.80986,0.0906547,0.149324,2.61438e-05,0.000605825,0.0919996,0.00157259,0.0567074,0.0451224,0.114784
150,1748521777,2025-05-29 12:29 UTC,295717,363757,1.3684,5.72505,0.100608,0.16009,3.40736e-05,0.000762797,0.0920064,0.00148775,0.0550641,0.0551286,0.131948
151,1748522077,2025-05-29 12:34 UTC,295530,363599,1.34177,5.64046,0.110595,0.170915,2.92107e-05,0.00096033,0.0920308,0.00140602,0.0534488,0.0662417,0.150378
152,1748522377,2025-05-29 12:39 UTC,295336,363438,1.31603,5.55609,0.120609,0.181831,3.02744e-05,0.00107107,0.092035,0.0013274,0.0518618,0.0784354,0.170178
153,1748522677,2025-05-29 12:44 UTC,295135,363274,1.29123,5.47196,0.130643,0.192792,4.50016e-05,0.0012211,0.0920402,0.00125177,0.0503032,0.0917096,0.191293
154,1748522977,2025-05-29 12:49 UTC,294926,363107,1.26746,5.38807,0.140694,0.203786,4.63206e-05,0.00127541,0.092055,0.00117912,0.0487727,0.106095,0.213697
155,1748523276,2025-05-29 12:54 UTC,294711,362937,1.24488,5.30472,0.150725,0.214773,3.6975e-05,0.00155583,0.0920688,0.00110955,0.0472754,0.121541,0.237362
